rule_id,action,lower,upper,mask,lower_raw,upper_raw,p,eps,F,exp,num,as_size,ts_ga
2319491265504,3,"[0.1166120865155079, 0.23006224136088335, 0.0, -0.06619534244959285, -50.0, 0.05129241475764568, 0.0, 14.22330503066069, 0.0, -10.0, -16.49530979258556, -19.295963813667854, 0.19423925336309755]","[0.6975948432708247, 0.4790055390701985, 1.0, 0.14737328066312863, 150.0, 9.839960501281968, 47.99814398245823, 81.97727638298697, 210.0, 30.0, 32.127340521816784, 38.94594979374062, 0.4247738533357766]","[False, False, True, False, True, False, False, False, True, True, False, False, False]","[0.1166120865155079, 1.8404979308870668, 0.0, -992.9301367438928, -50.0, 0.05129241475764568, 0.0, 14.22330503066069, 0.0, -10.0, -16.49530979258556, -19.295963813667854, 0.19423925336309755]","[0.6975948432708247, 3.832044312561588, 1.0, 2210.5992099469295, 150.0, 9.839960501281968, 47.99814398245823, 81.97727638298697, 210.0, 30.0, 32.127340521816784, 38.94594979374062, 0.4247738533357766]",-13.07247721699142,8.823369838356331,0.7453090288995285,0,1,2.0126114452291954,6080
2319491265680,2,"[1.0954845751135813, 0.25760599690689884, 0.0, 0.0, -50.0, 2.1227412193916524, 0.0, 93.70758416378766, -21.0, 10.342326365271063, 0.0, -30.0, 0.0]","[1.4864208314384006, 0.49917369657491295, 1.0, 1.0, 150.0, 10.833886770848824, 101.9148612028914, 160.28963033652516, 231.0, 18.492907624770993, 200.0, 23.744033070284168, 1.0]","[False, False, True, True, True, False, False, False, False, False, True, False, True]","[1.0954845751135813, 2.0608479752551907, 0.0, 0.0, -50.0, 2.1227412193916524, 0.0, 93.70758416378766, -21.0, 10.342326365271063, 0.0, -30.0, 0.0]","[1.4864208314384006, 3.9933895725993036, 1.0, 15000.0, 150.0, 10.833886770848824, 101.9148612028914, 160.28963033652516, 231.0, 18.492907624770993, 200.0, 23.744033070284168, 1.0]",12.846658819981172,13.04141066230359,0.9215767438735925,0,1,1.5119696832245726,6086
2319491265856,2,"[1.0989425476391022, 0.30345407607428826, 0.0, 0.0, -50.0, 0.2785436495938547, 7.333052288217862, 74.42752576056793, -21.0, 9.076348604480847, 0.0, -25.274843688732066, 0.0]","[1.481649409471826, 0.5089305330539207, 1.0, 1.0, 150.0, 12.90043040696184, 112.02542088274713, 160.07323998035977, 231.0, 17.83438172847634, 200.0, 46.26334257802876, 1.0]","[False, False, True, True, True, False, False, False, False, False, True, False, True]","[1.0989425476391022, 2.427632608594306, 0.0, 0.0, -50.0, 0.2785436495938547, 7.333052288217862, 74.42752576056793, -21.0, 9.076348604480847, 0.0, -25.274843688732066, 0.0]","[1.481649409471826, 4.071444264431365, 1.0, 15000.0, 150.0, 12.90043040696184, 112.02542088274713, 160.07323998035977, 231.0, 17.83438172847634, 200.0, 46.26334257802876, 1.0]",12.846658819981172,13.04141066230359,0.9215767438735925,0,1,1.5119696832245726,6086
2319491266032,2,"[1.0653731267822752, 0.2817035386975568, 0.0, 0.043966205716494684, -50.0, 1.4427415190065225, 10.87132525720489, 78.22393070509408, 0.0, 8.000054434573771, 11.902466170875627, -28.156604918285147, 0.0]","[1.6033630415568159, 0.5123819857787286, 1.0, 0.31920833712011537, 150.0, 10.977043187898055, 114.83685124652996, 178.78275377019895, 210.0, 19.1409188419576, 211.83907092523427, 31.86805567864875, 1.0]","[False, False, True, False, True, False, False, False, True, False, False, False, True]","[1.0653731267822752, 2.2536283095804546, 0.0, 659.4930857474203, -50.0, 1.4427415190065225, 10.87132525720489, 78.22393070509408, 0.0, 8.000054434573771, 11.902466170875627, -28.156604918285147, 0.0]","[1.6033630415568159, 4.099055886229829, 1.0, 4788.12505680173, 150.0, 10.977043187898055, 114.83685124652996, 178.78275377019895, 210.0, 19.1409188419576, 211.83907092523427, 31.86805567864875, 1.0]",1.5641958015091628,24.761062431851492,0.6480858630581317,0,1,1.512556360106422,6087
2319491266208,2,"[1.0068279755039569, 0.2751894088667062, 0.0, 0.12043284670177955, -50.0, 0.998579299944399, 0.0, 75.0784099909564, 0.0, 10.18634681037885, 0.0, -25.22596635295131, 0.0]","[1.5985272070211767, 0.49509993537483676, 1.0, 0.3501543823363401, 150.0, 11.458057435946946, 99.33063281991045, 165.4144305429858, 210.0, 17.353023344822127, 200.0, 35.50234868496146, 1.0]","[False, False, True, False, True, False, False, False, True, False, True, False, True]","[1.0068279755039569, 2.2015152709336494, 0.0, 1806.4927005266932, -50.0, 0.998579299944399, 0.0, 75.0784099909564, 0.0, 10.18634681037885, 0.0, -25.22596635295131, 0.0]","[1.5985272070211767, 3.960799482998694, 1.0, 5252.315735045102, 150.0, 11.458057435946946, 99.33063281991045, 165.4144305429858, 210.0, 17.353023344822127, 200.0, 35.50234868496146, 1.0]",1.5641958015091628,24.761062431851492,0.6480858630581317,0,1,1.512556360106422,6087
2319491266384,3,"[0.01669073569709742, 0.0, 0.8488571403726746, -0.055604086840341904, -67.83794669292631, 0.0, 0.0, -15.504873593891748, 0.0, -1.4455926034557738, -17.94689543072482, -26.40284802050254, 0.20426389104099996]","[0.5981929654061885, 1.0, 1.1, 0.13709907255299297, -32.191742348114815, 90.0, 41.971174597527785, 111.5892977040899, 210.0, 13.497070422887518, 38.76614543369697, 22.51382200230525, 0.4135273207232659]","[False, True, False, False, False, True, False, False, True, False, False, False, False]","[0.01669073569709742, 0.0, 0.8488571403726746, -834.0613026051286, -67.83794669292631, 0.0, 0.0, -15.504873593891748, 0.0, -1.4455926034557738, -17.94689543072482, -26.40284802050254, 0.20426389104099996]","[0.5981929654061885, 8.0, 1.1, 2056.4860882948947, -32.191742348114815, 90.0, 41.971174597527785, 111.5892977040899, 210.0, 13.497070422887518, 38.76614543369697, 22.51382200230525, 0.4135273207232659]",-10.502267784278285,8.144813297031535,0.2552769694342055,102,1,3.6035145613291184,18701
2319491266560,0,"[0.38543194267956615, 0.0, 0.0, -0.07044887301074484, -58.992945917603656, 0.0, 0.0, 84.82261087133449, -21.0, 5.4692754985712675, -11.283361052464038, 0.0, 0.0]","[0.7581782737973771, 1.0, 1.0, 0.09992977037682418, 170.0, 90.0, 46.62948154507618, 169.90027096387237, 231.0, 12.024069134767124, 28.15180226695552, 300.0, 1.0]","[False, True, True, False, False, True, False, False, False, False, False, True, True]","[0.38543194267956615, 0.0, 0.0, -1056.7330951611727, -58.992945917603656, 0.0, 0.0, 84.82261087133449, -21.0, 5.4692754985712675, -11.283361052464038, 0.0, 0.0]","[0.7581782737973771, 8.0, 1.0, 1498.9465556523628, 170.0, 90.0, 46.62948154507618, 169.90027096387237, 231.0, 12.024069134767124, 28.15180226695552, 300.0, 1.0]",1.8338542974922145,4.235897927301922,0.7902711065818067,0,1,2.00669315033879,6128
2319491266736,6,"[0.8718250020009228, 0.26119431226754436, 0.8963151752232905, 0.0, -50.0, 0.5845515159796566, 11.279517236424407, 161.03354636942035, -21.0, -10.0, -20.0, 0.0, 0.2470825188537677]","[1.5414441014950433, 0.5709012351333698, 1.1, 1.0, 150.0, 11.058709984500943, 70.70551428645791, 244.358964741856, 231.0, 30.0, 21.569030760812716, 300.0, 0.47671728544862013]","[False, False, False, True, True, False, False, False, False, True, False, True, False]","[0.8718250020009228, 2.089554498140355, 0.8963151752232905, 0.0, -50.0, 0.5845515159796566, 11.279517236424407, 161.03354636942035, -21.0, -10.0, -20.0, 0.0, 0.2470825188537677]","[1.5414441014950433, 4.567209881066958, 1.1, 15000.0, 150.0, 11.058709984500943, 70.70551428645791, 244.358964741856, 231.0, 30.0, 21.569030760812716, 300.0, 0.47671728544862013]",23.397943753349466,17.89295595320707,0.7712869370528905,0,1,1.30303744,6134
2319491266912,6,"[1.0376846460815226, 0.2967500404209636, 0.8517170007241481, 0.0, -50.0, 1.3848289570280898, 6.166298649120627, 167.12580902659917, -21.0, -10.0, -18.121815084562698, 0.0, 0.1740060934761634]","[1.5395170189302718, 0.5715061172026388, 1.081099987682441, 1.0, 150.0, 11.29517085583531, 82.43015719365027, 237.35655398539913, 231.0, 30.0, 25.25271663159832, 300.0, 0.4740060934761634]","[False, False, False, True, True, False, False, False, False, True, False, True, False]","[1.0376846460815226, 2.3740003233677087, 0.8517170007241481, 0.0, -50.0, 1.3848289570280898, 6.166298649120627, 167.12580902659917, -21.0, -10.0, -18.121815084562698, 0.0, 0.1740060934761634]","[1.5395170189302718, 4.57204893762111, 1.081099987682441, 15000.0, 150.0, 11.29517085583531, 82.43015719365027, 237.35655398539913, 231.0, 30.0, 25.25271663159832, 300.0, 0.4740060934761634]",23.397943753349466,17.89295595320707,0.7712869370528905,0,1,1.30303744,6134
2319491267088,7,"[1.1510348724905313, 0.3417557656837353, -0.1, 0.0, -50.0, 0.0, 0.0, 123.44438271774959, 210.0, 10.315010098668079, -19.62409324101379, -30.0, 0.16045207548627854]","[1.5617263986902261, 0.6345892822567533, 0.8947894367639055, 1.0, 150.0, 90.0, 91.5155820697785, 196.70108751304517, 231.0, 20.25770111491297, 30.549521824525115, 45.00012000475032, 0.43894866592065174]","[False, False, False, True, True, True, False, False, True, False, False, False, False]","[1.1510348724905313, 2.7340461254698822, -0.1, 0.0, -50.0, 0.0, 0.0, 123.44438271774959, 210.0, 10.315010098668079, -19.62409324101379, -30.0, 0.16045207548627854]","[1.5617263986902261, 5.076714258054026, 0.8947894367639055, 15000.0, 150.0, 90.0, 91.5155820697785, 196.70108751304517, 231.0, 20.25770111491297, 30.549521824525115, 45.00012000475032, 0.43894866592065174]",4.638423009894005,31.112097753800946,0.5171498549955004,4,1,2.5616,6137
2319491267264,7,"[1.0754063099717857, 0.40876456440143677, 0.0, 0.0, -50.0, 0.0, 0.0, 108.88995429345198, -21.0, 12.982344414591612, -20.0, -30.0, 0.15201828166568115]","[1.7211643818530002, 0.6267143449247035, 1.0, 1.0, 150.0, 90.0, 103.27571154608601, 187.5769624402282, 231.0, 22.145422131709363, 24.0, 46.72639380382563, 0.438642475634279]","[False, False, True, True, True, True, False, False, False, False, True, False, False]","[1.0754063099717857, 3.270116515211494, 0.0, 0.0, -50.0, 0.0, 0.0, 108.88995429345198, -21.0, 12.982344414591612, -20.0, -30.0, 0.15201828166568115]","[1.7211643818530002, 5.013714759397628, 1.0, 15000.0, 150.0, 90.0, 103.27571154608601, 187.5769624402282, 231.0, 22.145422131709363, 24.0, 46.72639380382563, 0.438642475634279]",23.834197513705938,13.003904296657678,0.9999999999999896,0,1,1.0,6137
2319491267440,7,"[-0.013090379553627074, 0.12577225239541373, 0.8954603835929662, -0.042853117373013665, -50.0, 1.1671628898224222, 318.32904243475133, -17.773575287143743, 0.0, -10.0, -20.0, -30.0, 0.0]","[0.6749725003698399, 0.2863991612078808, 1.0688787279714826, 0.1208904373658439, 150.0, 19.380251012442656, 365.0, 49.22944352694896, 210.0, 30.0, 36.37981880283752, 27.257615152259604, 1.0]","[False, False, True, True, True, False, False, False, True, True, False, False, True]","[-0.013090379553627074, 1.0061780191633098, 0.8954603835929662, -642.796760595205, -50.0, 1.1671628898224222, 318.32904243475133, -17.773575287143743, 0.0, -10.0, -20.0, -30.0, 0.0]","[0.6749725003698399, 2.2911932896630463, 1.0688787279714826, 1813.3565604876585, 150.0, 19.380251012442656, 365.0, 49.22944352694896, 210.0, 30.0, 36.37981880283752, 27.257615152259604, 1.0]",6.828120362870187,6.157335462969458,0.2782270236978407,0,1,3.6770559115704327,6243
2319491267616,5,"[0.05534289594327038, 0.07369746668439199, 0.0, -0.060976656255560126, -50.0, 1.8185528897195522, 315.7102778330941, -36.0, 231.0, -10.0, -20.0, 0.0, 0.17709531400642003]","[0.48179552326453723, 0.28736516455238603, 1.0, 0.07764875534171942, 150.0, 10.461870059459557, 362.64875442454456, 45.1846193185202, 231.0, 30.0, 20.524190494523836, 300.0, 0.48785184342517673]","[False, False, True, False, True, False, False, False, False, True, False, True, False]","[0.05534289594327038, 0.5895797334751359, 0.0, -914.6498438334019, -50.0, 1.8185528897195522, 315.7102778330941, -36.0, 231.0, -10.0, -20.0, 0.0, 0.17709531400642003]","[0.48179552326453723, 2.2989213164190883, 1.0, 1164.7313301257911, 150.0, 10.461870059459557, 362.64875442454456, 45.1846193185202, 231.0, 30.0, 20.524190494523836, 300.0, 0.48785184342517673]",-17.350686540066526,19.476260958459996,0.8126379653081839,0,1,1.5300090767528938,6358
2319491267792,5,"[0.027131759914875958, 0.034024729950837114, 0.0, -0.07090091364769996, -50.0, 1.0175663906152534, 324.1429751798137, -26.86848871262994, -21.0, -10.0, -20.0, -30.0, 0.22103922664950143]","[0.48359920534154555, 0.3210352532571351, 1.0, 0.15227317478568822, 150.0, 12.655724646809135, 365.0, 38.467766278258345, 231.0, 30.0, 24.312056781106598, 315.913605671773, 0.42789053621154377]","[False, False, True, False, True, False, False, False, False, True, False, False, False]","[0.027131759914875958, 0.2721978396066969, 0.0, -1063.5137047154994, -50.0, 1.0175663906152534, 324.1429751798137, -26.86848871262994, -21.0, -10.0, -20.0, -30.0, 0.22103922664950143]","[0.48359920534154555, 2.568282026057081, 1.0, 2284.097621785323, 150.0, 12.655724646809135, 365.0, 38.467766278258345, 231.0, 30.0, 24.312056781106598, 315.913605671773, 0.42789053621154377]",-17.350686540066526,19.476260958459996,0.8126379653081839,0,1,1.5300090767528938,6358
2319491267968,0,"[0.000666104034932613, 0.1109867467473585, 0.0, 0.0, -50.0, 0.0, 0.0, -33.199999999999996, 210.0, 1.6785714285714288, -20.0, -30.0, 0.1982250577510915]","[0.5046661040349326, 0.3509867467473585, 1.0, 1.0, 150.0, 90.0, 43.8, 53.199999999999996, 99199974.8, 11.278571428571428, 24.0, 36.00120710782252, 0.4382250577510915]","[False, False, True, True, True, True, False, False, False, False, False, False, False]","[0.000666104034932613, 0.887893973978868, 0.0, 0.0, -50.0, 0.0, 0.0, -33.199999999999996, 210.0, 1.6785714285714288, -20.0, -30.0, 0.1982250577510915]","[0.5046661040349326, 2.807893973978868, 1.0, 15000.0, 150.0, 90.0, 43.8, 53.199999999999996, 99199974.8, 11.278571428571428, 24.0, 36.00120710782252, 0.4382250577510915]",-14.49746857125943,18.642661621338107,0.48325796630664763,84,1,1.9837070758750173,20669
2319491268144,2,"[1.1821421556134952, 0.30324283724855794, 0.0, 0.11673659160798258, -50.0, 1.5545404762406743, 0.17901958628278258, 107.7836606614699, 0.0, -10.0, 0.0, -20.850392962179477, 0.0]","[1.6455869999897381, 0.5373715985159678, 1.0, 0.3382911934813249, 150.0, 8.977788644004583, 52.556916311945585, 199.0399648769714, 210.0, 30.0, 200.0, 41.46056417132685, 1.0]","[False, False, True, False, True, False, False, False, True, True, True, False, True]","[1.1821421556134952, 2.4259426979884635, 0.0, 1751.0488741197387, -50.0, 1.5545404762406743, 0.17901958628278258, 107.7836606614699, 0.0, -10.0, 0.0, -20.850392962179477, 0.0]","[1.6455869999897381, 4.298972788127743, 1.0, 5074.367902219874, 150.0, 8.977788644004583, 52.556916311945585, 199.0399648769714, 210.0, 30.0, 200.0, 41.46056417132685, 1.0]",20.169480811340243,22.778498729120624,0.4749436825092173,0,1,2.758895723987949,6471
2319491268320,2,"[1.0505474135238202, 0.25184541836472707, 0.0, 0.0, -50.0, 0.0, 8.34377767937628, 80.70901603096196, 231.0, 10.083718125947467, -17.394320666867326, -30.0, 0.0]","[1.4774435801980768, 0.5625601927937178, 1.0, 1.0, 150.0, 90.0, 93.9970815765569, 155.437815409281, 231.0, 19.4587654009311, 28.497353526379044, 47.54827945336634, 1.0]","[False, False, True, True, True, True, False, False, False, False, False, False, True]","[1.0505474135238202, 2.0147633469178166, 0.0, 0.0, -50.0, 0.0, 8.34377767937628, 80.70901603096196, 231.0, 10.083718125947467, -17.394320666867326, -30.0, 0.0]","[1.4774435801980768, 4.500481542349743, 1.0, 15000.0, 150.0, 90.0, 93.9970815765569, 155.437815409281, 231.0, 19.4587654009311, 28.497353526379044, 47.54827945336634, 1.0]",20.169480811340243,22.778498729120624,0.4749436825092173,0,1,2.758895723987949,6471
2319491006544,0,"[0.09500522473154988, 0.08337020217870926, 0.0, -0.08898283571863179, -50.0, 0.0, 0.0, 9.634058434193214, 231.0, -10.0, -17.442268311653702, -30.0, 0.17554250234097224]","[0.4150931495825788, 0.31782014141114, 1.0, 0.1341431819929725, 150.0, 90.0, 47.07579027019568, 126.29189540775307, 231.0, 30.0, 16.68702385221851, 35.6466288301285, 0.4203223331106095]","[False, False, True, False, True, True, False, False, False, True, False, False, False]","[0.09500522473154988, 0.6669616174296741, 0.0, -1334.7425357794768, -50.0, 0.0, 0.0, 9.634058434193214, 231.0, -10.0, -17.442268311653702, -30.0, 0.17554250234097224]","[0.4150931495825788, 2.54256113128912, 1.0, 2012.1477298945877, 150.0, 90.0, 47.07579027019568, 126.29189540775307, 231.0, 30.0, 16.68702385221851, 35.6466288301285, 0.4203223331106095]",-6.065285393397897,5.351952417702554,0.9274096230189869,0,1,1.4910950383587591,6509
2319491006720,0,"[-0.02650197008325797, 0.05566983691527367, 0.0, -0.1, -50.0, 0.0, 2.4400688982450696, 24.46266975671638, -21.0, -10.0, -20.0, -30.0, 0.1842518384666594]","[0.5949466277738291, 0.3357497546622643, 1.0, 0.10805245476910458, 150.0, 90.0, 52.23629983987346, 96.88338424777555, 231.0, 30.0, 24.12, 45.519805987292116, 0.4842518384666594]","[False, False, True, False, True, True, False, False, False, True, True, False, False]","[-0.02650197008325797, 0.44535869532218936, 0.0, -1500.0, -50.0, 0.0, 2.4400688982450696, 24.46266975671638, -21.0, -10.0, -20.0, -30.0, 0.1842518384666594]","[0.5949466277738291, 2.6859980372981145, 1.0, 1620.7868215365686, 150.0, 90.0, 52.23629983987346, 96.88338424777555, 231.0, 30.0, 24.12, 45.519805987292116, 0.4842518384666594]",-6.065285393397897,5.351952417702554,0.9274096230189869,0,1,1.4910950383587591,6509
2319491006896,3,"[0.7871102134134267, 0.30245273645196236, 0.8910941689265273, 0.0, -50.0, 0.0, 8.87121267263866, 100.28868433283218, -21.0, -10.0, 0.0, -26.64052698175344, 0.19406361770251904]","[1.17657582626042, 0.5651661133771242, 1.1, 1.0, 150.0, 90.0, 66.43472260430673, 191.7356073731511, 231.0, 30.0, 200.0, 37.08317529822685, 0.4866933892137143]","[False, False, False, True, True, True, False, False, False, True, True, False, False]","[0.7871102134134267, 2.419621891615699, 0.8910941689265273, 0.0, -50.0, 0.0, 8.87121267263866, 100.28868433283218, -21.0, -10.0, 0.0, -26.64052698175344, 0.19406361770251904]","[1.17657582626042, 4.5213289070169935, 1.1, 15000.0, 150.0, 90.0, 66.43472260430673, 191.7356073731511, 231.0, 30.0, 200.0, 37.08317529822685, 0.4866933892137143]",0.11526302594607085,4.022307959009663,0.5069859450665702,0,1,2.112138400614274,6516
2319491007072,3,"[0.7383644412574069, 0.0, 0.0, -0.1, -50.0, 0.0, 4.322103150670385, 102.9150971310803, -21.0, 8.78897693528076, -16.82793992995275, -30.0, 0.0]","[1.230279447400844, 1.0, 1.0, 0.1043235409618995, 150.0, 90.0, 35.139002584239265, 182.40961738078525, 231.0, 19.03234515661116, 23.131914913470094, 45.00604366925299, 1.0]","[False, True, True, False, True, True, False, False, False, False, False, False, True]","[0.7383644412574069, 0.0, 0.0, -1500.0, -50.0, 0.0, 4.322103150670385, 102.9150971310803, -21.0, 8.78897693528076, -16.82793992995275, -30.0, 0.0]","[1.230279447400844, 8.0, 1.0, 1564.8531144284925, 150.0, 90.0, 35.139002584239265, 182.40961738078525, 231.0, 19.03234515661116, 23.131914913470094, 45.00604366925299, 1.0]",0.11526302594607085,4.022307959009663,0.5069859450665702,0,1,2.112138400614274,6516
2319491007248,1,"[-0.08573707781020656, 0.0, 0.0, -0.1, -50.0, 0.2885600325618536, 324.92557596326355, -29.957526736832328, 231.0, -10.0, -20.0, -30.0, 0.0]","[0.4081719115833, 1.0, 1.0, 0.1568578946690131, 150.0, 10.854628604895598, 365.0, 30.945636335263828, 231.0, 30.0, 18.709677025251573, 34.90948723502015, 1.0]","[False, True, True, False, True, False, False, False, False, True, False, False, True]","[-0.08573707781020656, 0.0, 0.0, -1500.0, -50.0, 0.2885600325618536, 324.92557596326355, -29.957526736832328, 231.0, -10.0, -20.0, -30.0, 0.0]","[0.4081719115833, 8.0, 1.0, 2352.8684200351963, 150.0, 10.854628604895598, 365.0, 30.945636335263828, 231.0, 30.0, 18.709677025251573, 34.90948723502015, 1.0]",-1.7063234777977203,0.1106349549038542,0.9999999999999999,0,1,1.0,6550
2319491007424,1,"[-0.028836840075862527, 0.0, 0.0, -0.1, -50.0, 1.467449898432395, 317.4075221027218, -36.0, 231.0, -10.0, -19.163864082478263, -30.0, 0.0]","[0.49126313615580197, 1.0, 1.0, 0.10992030305561612, 150.0, 12.692550089906122, 365.0, 51.792779408113674, 231.0, 30.0, 33.577502043393025, 36.00310377107351, 1.0]","[False, True, True, False, True, False, False, False, False, True, False, True, True]","[-0.028836840075862527, 0.0, 0.0, -1500.0, -50.0, 1.467449898432395, 317.4075221027218, -36.0, 231.0, -10.0, -19.163864082478263, -30.0, 0.0]","[0.49126313615580197, 8.0, 1.0, 1648.8045458342417, 150.0, 12.692550089906122, 365.0, 51.792779408113674, 231.0, 30.0, 33.577502043393025, 36.00310377107351, 1.0]",-1.7063234777977203,0.1106349549038542,0.9999999999999999,0,1,1.0,6550
2319491007600,0,"[0.8077198668632245, 0.0, 0.8824199675926707, 0.0, -50.0, 1.1650235140262586, 0.0, 117.0901036851238, 210.0, -10.0, -12.265194587766953, -30.0, 0.2041998089518588]","[1.3842344083169715, 1.0, 1.07673441442921, 1.0, 150.0, 12.63340913977828, 43.326275110915695, 215.0008473128116, 231.0, 30.0, 27.890175653704503, 28.85864660604949, 0.4674603759238256]","[False, True, False, True, True, False, False, False, True, True, False, False, False]","[0.8077198668632245, 0.0, 0.8824199675926707, 0.0, -50.0, 1.1650235140262586, 0.0, 117.0901036851238, 210.0, -10.0, -12.265194587766953, -30.0, 0.2041998089518588]","[1.3842344083169715, 8.0, 1.07673441442921, 15000.0, 150.0, 12.63340913977828, 43.326275110915695, 215.0008473128116, 231.0, 30.0, 27.890175653704503, 28.85864660604949, 0.4674603759238256]",3.5661274172170714,13.26503468922146,0.24110497874945536,2,1,2.794527807545637,8580
2319491007776,0,"[0.6726983818701855, 0.0, 0.8461492141360925, 0.0, -50.0, 1.4953811751692299, 7.461857474937823, 115.11598305978515, -21.0, -10.0, -20.0, -29.762814324259026, 0.18791104459475802]","[1.3026983818701854, 1.0, 1.1, 1.0, 150.0, 9.446926640583657, 44.27212454662772, 193.22528177577718, 231.0, 30.0, 24.0, 47.155440610800284, 0.4697005627345419]","[False, True, False, True, True, False, False, False, False, True, True, False, False]","[0.6726983818701855, 0.0, 0.8461492141360925, 0.0, -50.0, 1.4953811751692299, 7.461857474937823, 115.11598305978515, -21.0, -10.0, -20.0, -29.762814324259026, 0.18791104459475802]","[1.3026983818701854, 8.0, 1.1, 15000.0, 150.0, 9.446926640583657, 44.27212454662772, 193.22528177577718, 231.0, 30.0, 24.0, 47.155440610800284, 0.4697005627345419]",7.539937921445889,28.676706954406658,0.6692802879086422,0,1,2.429243909848992,6613
2319491007952,5,"[1.0757906976744185, 0.3853651817773811, 0.0, 0.13083783905151686, -50.0, 0.0, 12.200000000000003, 96.80000000000001, 0.0, 8.792857142857144, -20.0, -30.0, 0.0]","[1.5797906976744185, 0.6253651817773811, 1.0, 0.37083783905151685, 150.0, 10.799999999999999, 99.8, 183.2, 210.0, 18.392857142857142, 25.11, 36.000147943709926, 1.0]","[False, False, True, False, True, False, False, False, True, False, False, False, True]","[1.0757906976744185, 3.082921454219049, 0.0, 1962.5675857727529, -50.0, 0.0, 12.200000000000003, 96.80000000000001, 0.0, 8.792857142857144, -20.0, -30.0, 0.0]","[1.5797906976744185, 5.002921454219049, 1.0, 5562.567585772753, 150.0, 10.799999999999999, 99.8, 183.2, 210.0, 18.392857142857142, 25.11, 36.000147943709926, 1.0]",-6.899135916572954,30.370428282688074,0.9998994556428983,18,1,1.0,6616
2319491008128,5,"[0.08143459416115426, 0.04199851987139808, 0.0, -0.1, -50.0, 0.0, 328.38455313581727, -32.6718511887967, -21.0, -10.0, -17.69857560039103, 0.0, 0.17435517851359014]","[0.4630726721225416, 0.27124860782120835, 1.0, 0.1502907506803882, 150.0, 10.799999999999999, 364.0240094949731, 55.742455103158484, 231.0, 30.0, 19.485415050619878, 300.0, 0.46814914923043816]","[False, False, True, False, True, True, False, False, False, True, False, True, False]","[0.08143459416115426, 0.3359881589711846, 0.0, -1500.0, -50.0, 0.0, 328.38455313581727, -32.6718511887967, -21.0, -10.0, -17.69857560039103, 0.0, 0.17435517851359014]","[0.4630726721225416, 2.169988862569667, 1.0, 2254.361260205823, 150.0, 10.799999999999999, 364.0240094949731, 55.742455103158484, 231.0, 30.0, 19.485415050619878, 300.0, 0.46814914923043816]",-7.322093231331241,0.37799872589403033,0.9352002639657961,0,1,1.929599826678047,6746
2319491008304,5,"[-0.035272920986049436, 0.046551929768500346, 0.0, -0.1, -50.0, 1.5483888572922173, 320.1008088785784, -20.326252281320755, 231.0, -10.0, -19.089180399103633, 0.0, 0.2139982314594781]","[0.42401567298196724, 0.3098796625561512, 1.0, 0.1611745796381791, 150.0, 8.973911977768456, 361.5169296997586, 41.59388678494054, 231.0, 30.0, 26.27066847228049, 300.0, 0.4539982314594781]","[False, False, True, False, True, False, False, False, False, True, False, True, True]","[-0.035272920986049436, 0.37241543814800276, 0.0, -1500.0, -50.0, 1.5483888572922173, 320.1008088785784, -20.326252281320755, 231.0, -10.0, -19.089180399103633, 0.0, 0.2139982314594781]","[0.42401567298196724, 2.4790373004492094, 1.0, 2417.6186945726868, 150.0, 8.973911977768456, 361.5169296997586, 41.59388678494054, 231.0, 30.0, 26.27066847228049, 300.0, 0.4539982314594781]",-7.322093231331241,0.37799872589403033,0.9352002639657961,0,1,1.929599826678047,6746
2319491008480,6,"[1.0256095036701438, 0.2902675184366883, 0.88, 0.0, -50.0, 0.0, 0.0, 158.1440822452042, -21.0, -10.0, -20.0, 39.11408249088602, 0.24604761399771236]","[1.5425905241395275, 0.5408835305412109, 1.1, 1.0, 150.0, 10.223361618515753, 83.50474426170018, 269.0785381670068, 231.0, 30.0, 18.99543851031649, 252.72642197397255, 0.4248750555046133]","[False, False, True, True, True, False, False, False, False, True, False, False, False]","[1.0256095036701438, 2.3221401474935064, 0.88, 0.0, -50.0, 0.0, 0.0, 158.1440822452042, -21.0, -10.0, -20.0, 39.11408249088602, 0.24604761399771236]","[1.5425905241395275, 4.327068244329687, 1.1, 15000.0, 150.0, 10.223361618515753, 83.50474426170018, 269.0785381670068, 231.0, 30.0, 18.99543851031649, 252.72642197397255, 0.4248750555046133]",22.37618663646502,10.165837439206335,0.8198984652190078,0,1,1.248483108880384,6805
2319491008656,6,"[0.8895618924668919, 0.3394760596300874, 0.9204668347205498, 0.0, -50.0, 0.0, 0.0, 151.22412403002633, -21.0, -11.807415420321274, -19.77, 0.0, 0.22378757612858025]","[1.4025763902725674, 0.5417274805905278, 1.1, 1.0, 150.0, 12.867580954135912, 70.05824848292896, 245.96806202992914, 231.0, 34.0, 28.23, 300.0, 0.45228257561551155]","[False, False, False, True, True, False, False, False, False, False, True, True, False]","[0.8895618924668919, 2.7158084770406994, 0.9204668347205498, 0.0, -50.0, 0.0, 0.0, 151.22412403002633, -21.0, -11.807415420321274, -19.77, 0.0, 0.22378757612858025]","[1.4025763902725674, 4.333819844724222, 1.1, 15000.0, 150.0, 12.867580954135912, 70.05824848292896, 245.96806202992914, 231.0, 34.0, 28.23, 300.0, 0.45228257561551155]",22.37618663646502,10.165837439206335,0.8198984652190078,0,1,1.248483108880384,6805
