action,pred,fit,eps,exp,num,as_size,lower[0],upper[0],mask[0],lower[1],upper[1],mask[1],lower[2],upper[2],mask[2],lower[3],upper[3],mask[3],lower[4],upper[4],mask[4],lower[5],upper[5],mask[5],lower[6],upper[6],mask[6],lower[7],upper[7],mask[7],lower[8],upper[8],mask[8],lower[9],upper[9],mask[9],lower[10],upper[10],mask[10],lower[11],upper[11],mask[11],lower[12],upper[12],mask[12]
2,-8.086726136514875,0.5272812509695661,1.5725589495997203,0,1,4.38989056644785,0.025528278130900237,0.5958106730605157,0,0.0,1.0,1,0.0,1.0,1,0.0,1.0,1,-50.0,150.0,1,0.581516757997365,9.387356039160078,0,320.01816014757424,365.0,0,-36.0,70.62856712405568,0,0.0,210.0,1,3.872997722083623,13.53031189903027,0,0.0,200.0,1,-30.0,36.13973403097995,0,0.25355912158567046,0.3979555838151078,0
0,-10.6795452204808,0.6756960169511941,2.2870493433831607,0,1,2.451778060365918,1.0864312824514588,1.49203971541329,0,0.0,1.0,1,-0.1,0.842699878393094,0,0.0,1.0,1,-50.0,150.0,1,0.0,12.111992979652781,0,0.3818332657136043,64.52770607057239,0,107.41153796072194,188.42328318742992,0,210.0,231.0,1,-10.0,30.0,1,0.0,200.0,1,-17.665474304328587,38.240058562351514,0,0.0,1.0,1
0,-10.6795452204808,0.6756960169511941,2.2870493433831607,0,1,2.451778060365918,0.9483170410887223,1.5309323596609914,0,0.0,1.0,1,0.0,1.0,1,0.0,1.0,1,-50.0,150.0,1,0.0,8.822739210877883,0,13.447434900247446,84.62974596841148,0,91.64729569566403,171.53843566158312,0,-21.0,231.0,0,-10.0,30.0,1,0.0,200.0,1,-20.21491739578652,47.23178055843418,0,0.0,1.0,1
1,-8.361192636294314,0.4976641077212836,2.199921820217993,0,1,2.0069527423572713,0.21848213655834925,0.8140494072037524,0,0.0,1.0,1,0.8876816349162029,1.1,0,-0.1,0.15,0,-50.0,150.0,1,0.0,90.0,1,0.9971569693889517,49.96897914049398,0,114.09798606331559,213.9214537711061,0,-21.0,231.0,0,-10.0,30.0,1,0.0,200.0,1,-18.791460083228607,27.075764325078822,0,0.0,1.0,1
1,-8.361192636294314,0.4976641077212836,2.199921820217993,0,1,2.0069527423572713,0.32897579253211295,0.738130943635722,0,0.0,1.0,1,0.8627635406222661,1.1,0,-0.059050190654649594,0.14132838921522875,0,-50.0,150.0,1,0.0,90.0,1,0.0,43.45915530943343,0,111.01158704638198,190.7580003792409,0,-21.0,231.0,0,-10.0,30.0,1,0.0,200.0,1,-30.0,41.57395108565481,0,0.0,1.0,1
2,-6.760717861648164,0.5051394877811821,1.358984356194363,0,1,3.2637668578435477,0.4221508258964193,1.0949861215367183,0,0.3965775620180152,0.6035374264530595,0,0.9103753822553606,1.0818099813721755,0,0.0,1.0,1,-32.51499473545036,12.64440252725223,0,0.0,90.0,1,0.0,35.89693498746273,0,133.55352523572392,204.8314594572306,0,231.0,231.0,0,9.008607018368506,15.696346528266451,0,-20.0,28.561454974815486,0,-25.60094755904459,35.80298538442439,0,0.18373244589647347,0.4273157063488841,0
8,-4.917460093649174,0.5000000000000001,0.05013955116782269,0,1,1.9999999999999998,-0.1,0.6135830903626969,0,-0.010980003829982134,0.31388681699549753,1,0.9218840407321225,1.0658037115842358,0,0.0,1.0,1,-50.0,150.0,1,0.0,90.0,1,315.6142826376747,361.1209537878915,0,-26.82846683529413,39.529485597939896,0,0.0,210.0,1,3.571428571428572,13.17142857142857,1,0.0,200.0,1,0.0,300.0,1,0.25864755634135933,0.4324086509302172,1
8,-8.247055518312871,0.7090565128054053,3.050833286406456,0,1,1.3840583703339426,0.08559037348627317,0.5134631655459722,0,0.22802792146312445,0.43137387511332725,0,-0.1,0.9030706378936322,0,0.0,1.0,1,-50.0,150.0,1,0.0,90.0,1,5.347463734836257,50.944799607645734,0,48.02277800816285,146.51691673728106,0,-21.0,231.0,0,-10.0,30.0,1,-12.478171326865958,23.587831004309614,0,-30.0,48.7484220196128,0,0.24345108441086805,0.4928639922042112,0
8,-8.247055518312871,0.7090565128054053,3.050833286406456,0,1,1.3840583703339426,0.037169140464475676,0.5467594881084847,0,0.17782125162931472,0.42120344493872774,0,0.0,1.0,1,0.0,1.0,1,-50.0,150.0,1,0.0,90.0,1,5.827019538573039,47.78463423720145,0,69.67687296325559,128.93886408534738,0,231.0,231.0,0,-10.0,30.0,1,-16.700293745822602,25.356240527130115,0,-28.441761206426897,42.97937862517817,0,0.20176831013934451,0.4700211168383894,0
2,-6.353968533049709,0.29570079255612947,1.696524842692359,0,1,5.211949449089897,0.32691922595581374,1.1153985766302366,0,0.3925232270477706,0.5936169546453367,0,0.85,1.1,0,0.0,1.0,1,-8.543295364314211,170.0,0,0.0,16.29845848629535,0,1.5842968009553324,53.101414460808755,0,111.99418910045327,211.61966844174617,0,231.0,231.0,0,7.8928571428571415,17.49285714285714,1,-20.0,24.06,1,-29.558019317477857,44.43015018646181,1,0.19250208970764085,0.49250208970764087,0
5,-9.498497255081356,0.9944454363546549,2.8176404519666254,78,1,1.0161930693932595,0.11830775079364196,0.629210660944759,0,0.0,1.0,1,0.8240072025123955,1.0689335034922658,0,-0.06526681960182526,0.12584469391908865,0,-19.707235028645222,32.4533140807133,0,0.0,90.0,1,0.0,42.82467131557637,0,138.52821935600122,197.0234245337607,0,0.0,210.0,1,3.7785714285714285,15.778571428571428,0,-11.71242999647165,29.914686519373724,0,-30.0,27.987221539357698,0,0.0,1.0,1
2,-4.2494721902433605,0.33339219877847437,1.3506897925111607,0,1,3.8207286570655152,0.35987027472267596,0.9604239497232218,0,0.4200260022232656,0.6854604234405982,0,0.8743477986627513,1.1,0,0.0,1.0,1,-50.0,150.0,1,5.740651403333054,29.51153635199975,0,3.2788576795315016,48.3461889240802,0,75.33351893333403,163.48040004747784,0,231.0,231.0,0,7.579197722233006,15.971203096723494,0,-19.65600087550635,21.848813367634556,0,-28.165827884757388,35.05599297973572,0,0.0,1.0,1
2,-4.2494721902433605,0.33339219877847437,1.3506897925111607,0,1,3.8207286570655152,0.4408521512215823,1.0473270337352913,0,0.370790845289149,0.5830609196404952,0,0.8459906905381914,1.1,0,-0.07923317536005642,0.12864698613837094,0,-50.0,150.0,1,0.23208342355405964,23.062685671805205,0,0.5971834142016519,49.65505846619507,0,143.4608743688106,214.11670781883998,0,0.0,210.0,1,-10.0,30.0,1,-16.083933272157182,18.614357447090562,0,-30.0,42.71083221610968,0,0.19800407597953837,0.41484960613421284,0
1,-6.290150106959833,0.45131849560492276,1.0784638531434547,0,1,3.3988201027536173,0.6580769916084139,1.0957813942486128,0,0.0,1.0,1,0.871653293652655,1.069774985803256,0,0.07709637384743673,0.9845040365997023,0,-50.0,150.0,1,0.0,90.0,1,6.2884430573516354,49.82451362620698,0,83.70214196819104,179.48058190441535,0,231.0,231.0,0,-10.0,30.0,1,0.0,200.0,1,-25.839029128432806,32.75642547609017,0,0.12445080305510209,0.3567633828750215,0
1,-7.518929563397206,0.21872778299127532,1.9056476553997905,14,1,6.112709858293849,0.3229047119488302,0.6689425154118608,0,0.0,1.0,1,0.0,1.0,1,-0.08631245665955123,0.13897855965907094,0,-59.98686041858928,123.5607718707283,0,0.0,90.0,1,5.964689229800468,45.028670322550056,0,119.59042295264916,181.6003842438035,0,210.0,231.0,1,-10.0,30.0,1,0.0,200.0,1,-22.40892537600047,47.5148766829011,0,0.0,1.0,1
0,-7.679802918296139,0.17403974513975828,3.019168951482396,44,1,4.106428505039854,0.17006884933930558,0.7092632452549232,0,0.20927279367678572,0.46046927581832897,0,0.0,1.0,1,0.0,1.0,1,-50.0,150.0,1,0.0,90.0,1,0.0,42.61118341660023,0,1.6687854371537725,98.31895400914459,0,0.0,210.0,1,2.6943089019005537,14.618407484394922,0,0.0,200.0,1,-30.0,42.95816780987687,0,0.21230187764257077,0.4026322025477378,0
0,-13.824289523321989,0.10139758152426696,4.442871233501338,12,1,4.7369479659782145,0.027239170318769712,0.5451791515402162,0,0.2773654744430603,0.49997062333476683,0,0.0,1.0,1,0.0,1.0,1,-50.0,150.0,1,0.0,90.0,1,4.822858487783295,37.29876575700053,0,-19.935395563091515,91.48291405469786,0,0.0,210.0,1,4.014559702807884,12.060303758101384,0,0.0,200.0,1,-19.32320955396268,40.305155472078766,0,0.19663592035587157,0.4226945917509142,0
2,-5.984832402383806,0.3807248371863762,1.0887286072670401,0,1,5.595957176925453,0.5557453864140547,1.0345434007205214,0,0.0,1.0,1,0.8407456214850922,1.0724718495955525,0,-0.09295353698446256,0.13539079346317312,0,-33.899830093039355,8.847122699050681,0,0.0,90.0,1,3.4809432041873034,35.80271002490211,0,133.40665908570512,230.44408912029985,0,-21.0,231.0,0,-10.0,30.0,1,-14.291636637246617,22.17244370155578,0,-27.730349341561666,29.602182891105617,0,0.0,1.0,1
2,-5.984832402383806,0.3807248371863762,1.0887286072670401,0,1,5.595957176925453,0.46650575849333176,0.9785722117461807,0,0.0,1.0,1,0.8461362776449507,1.1,0,-0.05955408931971503,0.13106328825402497,0,-63.86279738605558,-3.8627973860555826,0,0.0,90.0,1,0.0,35.74440415571374,0,113.20731642157489,217.89823519488763,0,231.0,231.0,0,-10.0,30.0,1,-19.428908183103438,33.762846897231796,0,-27.808598194380963,37.958673238208625,0,0.0,1.0,1
1,-5.850479761074829,0.9641321217687733,0.5976857306634961,0,1,1.7800936250019292,0.7461913996970333,1.2620090364581678,0,0.3194276834741239,0.5807242814422623,0,0.9091532580169571,1.1,0,-0.06148846393929335,0.10616154271896794,0,-52.89041896486808,-9.5879283488966,0,0.0,90.0,1,0.7041067949811772,47.898790120354676,0,146.12728157537586,222.29423971155737,0,-21.0,231.0,0,-10.0,30.0,1,0.0,200.0,1,-30.0,22.868143835755575,0,0.16982272223281755,0.37863496626922666,0
1,-5.850479761074829,0.9641321217687733,0.5976857306634961,0,1,1.7800936250019292,0.7623612916233984,1.2333981703660235,0,0.3104674653606761,0.57550095521773,0,0.871524686908125,1.0938051571770082,0,-0.07339618246349852,0.12613512038178343,0,-40.200700761143935,-5.397843745579615,0,0.0,90.0,1,0.0,54.75,0,147.13034166399692,232.4721489939375,0,-21.0,231.0,0,-10.0,30.0,1,0.0,200.0,1,-18.06237814263472,46.21727318924346,0,0.20868663723094355,0.40873679116579353,0
1,-5.447243160375336,0.28260402438493487,1.2562472481639093,0,1,3.9875128359819274,-0.049144477374797366,0.5454537681445624,0,0.04948307898147028,0.27482115150252606,0,0.9318270853913242,1.0787523724436827,0,0.0,1.0,1,-50.0,150.0,1,0.0,90.0,1,320.5475974721743,357.44439199743783,0,-27.1259031313185,36.041187376181625,0,0.0,210.0,1,3.571428571428572,13.17142857142857,1,0.0,200.0,1,0.0,300.0,1,0.27272943711720765,0.41056444771565254,0
1,-5.447243160375336,0.28260402438493487,1.2562472481639093,0,1,3.9875128359819274,0.04309123259739624,0.5479418487590254,0,0.08293274212394011,0.32475156190506466,0,0.9063033237796995,1.1,0,0.0,1.0,1,-50.0,150.0,1,0.0,90.0,1,312.9367644680555,361.30012783516565,0,-1.6680652569187302,43.63988553013299,0,0.0,210.0,1,3.571428571428572,13.17142857142857,1,0.0,200.0,1,0.0,300.0,1,0.22465855961204778,0.43051492451746765,0
8,-8.603767958055398,0.9812162163069221,2.2358809648537257,0,1,1.1993971981014884,0.07507091300871725,0.6322938673773392,0,0.18404040254641296,0.42404040254641295,1,0.0,1.0,1,0.0,1.0,1,-50.0,150.0,1,0.0,90.0,1,0.0,54.75,0,41.84298863419497,129.9408885069208,0,231.0,231.0,0,-10.0,30.0,1,-20.0,25.433615851418708,0,-30.0,38.086581274588696,0,0.24814441287929945,0.4179466658128562,0
8,-8.603767958055398,0.9812162163069221,2.2358809648537257,0,1,1.1993971981014884,0.16954263043515058,0.583347592896129,0,0.21652092126938272,0.3927403380022665,0,0.0,1.0,1,0.0,1.0,1,-50.0,150.0,1,0.0,90.0,1,2.612895897281181,43.98297291081835,0,65.98678296712959,136.27151896538783,0,231.0,231.0,0,-10.0,30.0,1,-20.0,15.305035187541137,0,-30.0,33.028840161610376,0,0.23123760365109564,0.43967298268858523,0
3,-6.175520127378233,0.8931657122569807,1.3965027322292305,0,1,1.3355544923825766,0.08197236562100318,0.5302638357058421,0,0.09852682698101675,0.3281471876748878,0,0.8487319899191599,1.096000005170255,0,-0.1,0.10486996883111059,0,-50.0,150.0,1,0.0,9.09517634004267,0,324.2961589182013,361.73976121778185,0,-30.229846138532807,37.01709007639294,0,-21.0,231.0,0,-0.3878556074733672,12.094430939993503,0,-16.127868927218213,34.80436165119501,0,-30.0,35.233769985310076,0,0.0,1.0,1
3,-6.175520127378233,0.8931657122569807,1.3965027322292305,0,1,1.3355544923825766,-0.013321439228417373,0.5260663925245663,0,0.13236763819284805,0.36374011654584437,0,0.9157333017074731,1.1,0,-0.07035397054727949,0.0767791423935151,0,-50.0,150.0,1,0.0,9.250330577524219,0,327.1146976806833,365.0,0,-29.77901618402904,58.28839971715309,0,231.0,231.0,0,0.9824479572285982,9.923108982759274,0,-18.728422490293582,31.715833264570307,0,-30.0,38.18118794750974,0,0.0,1.0,1
4,-5.654657965610245,0.24999987610980626,0.005020486776279099,2080,1,3.99999999587423,-0.1,0.5904049746106066,0,0.04788932706991769,0.2458287985947376,0,0.8832284504006036,1.1,0,0.0,1.0,1,-66.12298117780608,104.64804107806916,0,0.0,90.0,1,330.21012482150053,365.0,0,-21.159523058322343,31.621154554575668,0,0.0,210.0,1,3.571428571428572,13.17142857142857,1,0.0,200.0,1,0.0,300.0,1,0.2634620426056449,0.4124490637547548,0
3,-7.4385304250685955,0.7479624605434662,1.0855541102020738,0,1,1.4935566143209242,0.04495798082388833,0.4643480196288641,0,0.10201317241509832,0.33143872383668255,0,0.8570998020385011,1.1,0,-0.1,0.15833208077494715,0,-50.0,150.0,1,0.0,9.640611522706497,0,317.44858387074464,358.40667889059,0,-36.0,45.40950161411753,0,-21.0,231.0,0,3.7292547945071943,14.740955936544697,0,-20.0,33.27536510730863,0,-30.0,22.918211151041074,0,0.2608221530258256,0.4625829900228848,0
1,-4.8934369768578465,0.43511991704845016,0.3479444106243967,128,1,2.043849253740001,0.8474767441860465,1.3514767441860465,0,0.3926958260102922,0.6326958260102922,0,0.88,1.1,0,-0.061755339432065355,0.17824466056793464,0,-50.0,150.0,1,0.0,90.0,1,0.0,85.8,0,126.80000000000001,213.2,0,210.0,154799974.8,0,8.685714285714287,18.285714285714285,0,-20.0,24.0,0,0.0,300.0,1,0.1372156774558554,0.3772156774558554,0
6,-5.7737649971526,0.3082791651177857,1.340123041200582,110,1,2.994219298633854,0.05399621490435741,0.5579962149043574,0,0.13521799600460355,0.37521799600460354,0,0.0,1.0,1,-0.1,0.12,0,-50.0,150.0,1,69.2,90.0,0,0.0,43.8,0,36.800000000000004,123.19999999999999,0,0.0,210.0,1,2.6071428571428585,12.207142857142859,0,0.0,200.0,1,0.0,300.0,1,0.0,1.0,1
4,-9.806232076285736,0.33875773436105816,4.207794847938275,34,1,3.686126619748282,0.21134070751655198,0.715340707516552,0,0.0,1.0,1,0.88,1.1,0,0.0,1.0,1,-41.75369319121843,6.2463068087815685,0,0.0,90.0,1,0.0,43.8,0,126.80000000000001,213.2,0,210.0,80199974.8,0,2.864285714285714,12.464285714285714,0,-20.0,26.490000000000002,0,0.0,300.0,1,0.21371382625789526,0.45371382625789525,0
4,-9.601992635721734,0.3541952048381745,2.1463521716015377,76,1,3.218797429798113,0.21134070751655198,0.715340707516552,0,0.2959911082594421,0.5359911082594421,0,0.88,1.1,0,0.0,1.0,1,-41.75369319121843,6.2463068087815685,0,0.0,90.0,1,0.0,43.8,0,126.80000000000001,213.2,0,0.0,210.0,1,2.864285714285714,12.464285714285714,0,0.0,200.0,1,-30.0,36.00952775968217,0,0.0,1.0,1
0,-7.2042084870279,0.14291235403798652,1.5218548952216637,38,1,5.0486084017925625,0.634790770229005,1.0522947831826799,0,0.29037254672742274,0.5745599680697904,0,0.0,1.0,1,0.0,1.0,1,-50.0,150.0,1,0.0,90.0,1,18.846430349188694,66.37672479129387,0,140.54378964582583,200.3767664794196,0,0.0,210.0,1,6.608356197097614,16.09954238129612,0,-20.0,37.05037367431546,0,-30.0,30.494962582764245,0,0.0,1.0,1
0,-7.481053504632769,0.319460798283799,3.1581829086241537,0,1,5.469526439128776,0.8423712223026197,1.1825337281100081,0,0.0,1.0,1,0.848612007967194,1.1,0,-0.1,0.14924588461444643,0,-50.0,150.0,1,2.0597650509671106,9.31458487331005,0,0.0,71.61662441053457,0,82.29283094429393,168.25306109210263,0,231.0,231.0,0,-10.0,30.0,1,-12.002296820343288,15.57133981789858,0,-30.0,28.60742363578069,0,0.0,1.0,1
0,-7.481053504632769,0.319460798283799,3.1581829086241537,0,1,5.469526439128776,1.0666062484446963,1.4986466896460453,0,0.34532990549945225,0.6047322317529896,0,0.0880040674415194,1.0626405896289537,0,0.0,1.0,1,-50.0,150.0,1,0.0,90.0,1,1.494950159397865,70.35531238795613,0,112.27928136898326,190.7346280673598,0,-21.0,231.0,0,7.992316036930589,18.227800480973468,0,0.0,200.0,1,-30.0,43.62960008806186,0,0.12362051610435422,0.33103667951517246,0
2,-6.301748155891363,0.6240084260420857,1.6790422251156933,0,1,3.933532978046634,0.4433761689435317,1.0970907668718999,0,0.0,1.0,1,0.8826211953523394,1.1,0,-0.1,0.12,1,-34.66862403074339,12.129661562546735,0,0.0,90.0,1,0.0,54.75,0,125.32402078952087,198.3503734940321,0,-21.0,231.0,0,-10.0,30.0,1,-14.574280907659551,17.213205810121174,0,-30.0,37.39811820853604,0,0.0,1.0,1
1,-8.735319741000744,0.4678567403124517,1.7843569472068572,0,1,2.5265299277901248,0.3909061275907947,0.821446056368398,0,0.0,1.0,1,0.8894189172026985,1.0743642598713004,0,-0.09438054268228457,0.12334234953636475,0,-50.0,150.0,1,0.0,90.0,1,0.0,42.613636925004435,0,110.95348427062348,192.29473638894464,0,-21.0,231.0,0,-10.0,30.0,1,0.0,200.0,1,-21.601536318008407,28.49336411085713,0,0.0,1.0,1
1,-9.279628983335082,0.3932061038581063,2.5033798855103093,0,1,2.9344601325556123,0.9429398355999784,1.4043912133720728,0,0.2703685903638681,0.5270168780733339,0,0.8924200777486022,1.0598392585469394,0,0.0,1.0,1,-50.0,150.0,1,0.03741760686945561,11.294832434081838,0,2.5513652565817964,50.45565329594036,0,124.74277387236667,230.01809695418086,0,231.0,231.0,0,-10.0,30.0,1,0.0,200.0,1,-28.97500825089053,41.86191706481063,0,0.0,1.0,1
1,-9.279628983335082,0.3932061038581063,2.5033798855103093,0,1,2.9344601325556123,0.9182170008447529,1.422728945558208,0,0.30173277788529135,0.5050567267841597,0,0.0,1.0,1,0.0,1.0,1,-50.0,150.0,1,1.5969741081378945,11.224345854334516,0,16.303693131182936,94.69009334584047,0,107.13274725308055,188.9883062005851,0,-21.0,231.0,0,8.682505063612087,18.436893960424566,0,0.0,200.0,1,-17.749079442643687,41.466017770282505,0,0.15839096096063987,0.4734704388339752,0
1,-9.886033266101787,0.30358476874161344,3.9899956613270726,0,1,3.3778810146456415,-0.026509162941427272,0.4637284508683639,0,-0.014265612409232659,0.27313735644819837,0,0.8879704763574648,1.0802237322842474,0,0.0,1.0,1,-50.0,150.0,1,0.0,90.0,1,321.74589994271787,363.8697608093152,0,-36.0,30.809661253564812,0,0.0,210.0,1,3.571428571428572,13.17142857142857,1,0.0,200.0,1,0.0,300.0,1,0.3115627449664257,0.4673076243939541,0
0,-9.748039658165057,0.7389327724554897,1.8580331146159812,16,1,2.01805762543616,0.3069794568656865,0.8109794568656865,0,0.0,1.0,1,0.88,1.1,0,0.0,1.0,1,24.976772025780647,72.97677202578065,0,49.2,70.8,0,0.0,43.8,0,186.8,273.2,0,0.0,210.0,1,8.271428571428572,17.87142857142857,0,-20.0,24.63,0,-30.0,36.01091474930909,0,0.18561802897588076,0.42561802897588075,0
2,-9.847514913499937,0.27681177891828623,3.7920464845051365,82,1,3.5590208186595964,0.6164038360981923,1.1204038360981923,0,0.0,1.0,1,0.88,1.1,0,0.0,1.0,1,-50.0,150.0,1,0.0,10.799999999999999,0,0.0,64.8,0,186.8,273.2,0,210.0,156899974.8,0,9.028571428571432,18.62857142857143,0,-20.0,24.0,0,0.0,300.0,1,0.15986221835181358,0.39986221835181357,0
8,-5.96241577244265,0.24124087705897848,0.8986906836554012,48,1,5.73789794766351,0.28958974787938485,0.5056134423711672,0,0.0,1.0,1,0.8703014368214891,1.050952737344935,0,-0.042371357314150815,0.11504982800473268,0,-50.0,150.0,1,0.0,90.0,1,0.0,52.55147822310036,0,10.718598160955398,59.434006041875556,0,0.0,210.0,1,5.855015680762948,12.991569530986872,0,-20.0,14.473189213510704,0,-30.0,17.829013606200796,0,0.2607171210557622,0.3814214644377591,0
5,-5.2414392589167,0.8054806590340432,0.47469466925563236,4,1,2.5530255187968,0.49752159823404685,1.029782991656721,0,0.3615570624414993,0.6015570624414993,1,0.8412673378068181,1.1,0,0.0,1.0,1,-50.0,150.0,1,0.5831771816055484,10.086358388888238,0,0.0,48.20262516122992,0,135.2841810449187,236.3903022740263,0,0.0,210.0,1,6.819849621705088,19.62978289645732,0,0.0,200.0,1,0.0,300.0,1,0.0,1.0,1
4,-7.993992682691549,0.9999999999999999,3.5689970354500744,0,1,1.0000000000000002,0.008203931678375104,0.6468072121065076,0,0.07877693373197035,0.2097805782995708,0,0.8885830086946824,1.0794595746912181,0,0.0,1.0,1,-70.0,108.89135134671808,0,0.0,90.0,1,325.11390647477924,361.54143177241997,0,-17.346750460150755,35.465669028397585,0,0.0,210.0,1,3.571428571428572,13.17142857142857,1,0.0,200.0,1,0.0,300.0,1,0.2634620426056449,0.4124490637547548,1
4,-7.993992682691549,0.9999999999999999,3.5689970354500744,0,1,1.0000000000000002,-0.1,0.5385926720601577,0,0.07783227159714194,0.22885107480169067,0,0.8895677254115096,1.0588872932846345,0,0.0,1.0,1,-66.71909493799912,105.9465052869073,0,0.0,90.0,1,334.1383193005594,360.2809936413057,0,-31.461249420051267,32.731375169644735,0,0.0,210.0,1,3.571428571428572,13.17142857142857,1,0.0,200.0,1,0.0,300.0,1,0.23630062449263226,0.4180202799356071,0
4,-6.974812868743631,0.3935976785123973,1.9800809920573914,122,1,4.133342699085292,1.3085991343996508,1.6039324999071578,0,0.22625646901102026,0.6027396543485275,0,0.8760234597967567,1.0674604004402235,0,0.07716404034012003,0.3868689011704551,0,-50.0,150.0,1,0.0,90.0,1,33.06329994454728,83.84572156374877,0,156.0,264.0,0,0.0,210.0,1,-10.0,30.0,1,0.0,200.0,1,-30.0,37.32646582841073,1,0.16476750860029962,0.4124006794961451,0
8,-5.272129611375676,0.17969446528935828,0.11972273219200934,0,1,5.613978302593202,-0.1,0.41385635034718526,0,0.014520704504081827,0.22647561265165364,0,0.9515008507988408,1.0693710139718346,0,0.14988581746419433,1.0441035048706377,0,-50.0,150.0,1,8.746520294671306,90.0,0,327.9089347692049,356.83252130056826,0,-8.171759923541522,42.35104336144319,0,0.0,210.0,1,3.571428571428572,13.17142857142857,1,0.0,200.0,1,0.0,300.0,1,0.2097034454273647,0.4217410309621008,0
8,-6.010901268649777,0.2347411914019068,2.7168835471583725,2564,1,4.306612826467169,-0.06695196478293969,0.3003580058022576,0,-0.01630023255946133,0.2528940751431351,0,0.9198709560126872,1.1,1,0.0,1.0,1,-50.0,150.0,1,0.0,87.0555761972177,0,318.27103233302785,365.0,0,-19.825911513859253,41.61102068288368,0,0.0,210.0,1,3.571428571428572,13.17142857142857,1,0.0,200.0,1,-30.0,330.0,0,0.2531419937383633,0.410344213549035,0
6,-7.391266270948643,0.9999999999999999,0.003166195941012916,1244,1,1.0000000000000002,-0.03958606069541018,0.46441393930458985,0,0.061251342555293825,0.30125134255529384,0,0.0,1.0,1,-0.1,0.12,0,-50.0,150.0,1,0.0,10.799999999999999,0,321.2,365.0,0,-36.0,43.199999999999996,0,210.0,47599974.8,0,-10.0,30.0,1,-20.0,27.84,0,-30.0,36.003458474819915,0,0.0,1.0,1
5,-5.010846446444564,0.4431166122202851,0.1304151408025673,0,1,2.827952781790553,0.898557030599759,1.4647973221757598,0,0.29603850435940215,0.5133294621718375,0,0.9222971105036787,1.0621493483678646,0,-0.019463845496030342,0.20857721610265964,0,-50.0,150.0,1,1.2355098043480508,10.35941932775673,0,6.653238872844945,60.164181234039525,0,144.77636878756965,225.34547778103067,0,231.0,231.0,0,8.9019048729803,20.664287555914623,0,-20.0,19.73806872606914,0,-16.971469365388387,36.955554659941164,0,0.0,1.0,1
5,-5.010846446444564,0.4431166122202851,0.1304151408025673,0,1,2.827952781790553,0.8172571999912444,1.3990115735601691,0,0.3123551071411431,0.5523551071411431,1,0.8876404200911332,1.08721129272204,0,-0.039320906722163186,0.22822705304117635,0,-50.0,150.0,1,0.8917784290474748,10.557846462695705,0,5.8289738223727845,82.06110784633036,0,145.21069546209534,236.51019644513627,0,231.0,231.0,0,11.043438523618507,21.30276217234695,0,-20.0,24.82795418329926,0,-24.12885168651613,41.384366497200915,0,0.0,1.0,1
2,-3.0541062072477474,0.3769127738405659,3.24193212994422,0,1,4.202792265836064,0.9573441731048109,1.8812908109831834,0,0.0,1.0,1,0.929126063639121,1.1,0,0.09321775650709074,0.9203895145619349,0,-55.8735658458421,169.37907954816458,0,0.0,10.401545734057041,0,12.529151732779205,62.46297268343166,0,86.6466315149711,197.8668778486448,0,0.0,210.0,1,10.729918008764479,18.84829580119777,0,-20.0,31.27,0,-25.808095421753887,52.47180481331833,0,0.22054567153523505,0.4132454674102971,0
2,-5.4147850022467,0.7015098556752325,0.7002881235629796,0,1,2.432362314247917,0.3941538410421762,0.9918963085399681,0,0.3227728265685708,0.6085103292143222,0,0.0,1.0,1,-0.09400897959475929,0.11989772851655969,0,-70.0,126.60435994268269,0,0.0,90.0,1,0.0,39.31558965748242,0,122.70370494007304,237.1147936708904,0,-21.0,231.0,0,10.321846948878823,19.079736497784054,0,-13.65894118299434,18.56092879122703,0,0.0,300.0,1,0.1970651968000574,0.4370651968000574,1
2,-5.4147850022467,0.7015098556752325,0.7002881235629796,0,1,2.432362314247917,0.478444292397476,0.8154437765060779,0,0.35461202072482045,0.6283359203416897,0,0.0,1.0,1,-0.1,0.1318460101905999,0,-50.0,150.0,1,0.0,90.0,1,0.0,37.35881144104604,0,130.1729563698212,229.56373926738104,0,-21.0,231.0,0,9.835309998644087,19.115492891226957,0,-18.736513018896467,20.154308791916623,0,0.0,300.0,1,0.1970651968000574,0.4370651968000574,1
4,-9.874439194261146,0.871696,6.366139738521842,4,1,1.0,0.30908905066347503,0.813089050663475,0,0.3434350447045417,0.5834350447045418,0,0.88,1.1,0,0.0,1.0,1,6.506474545918472,54.50647454591847,0,69.2,90.0,0,0.0,43.8,0,156.8,243.2,0,0.0,210.0,1,7.07857142857143,16.67857142857143,0,-20.0,26.87,0,-30.0,36.007960946319365,0,0.0,1.0,1
1,-4.72066513536705,0.24940707838969617,0.12056143825263771,0,1,4.3560872387636556,-0.04135710014676694,0.6424772732924199,0,-0.008505438454511564,0.251046805661437,0,0.9015717037512824,1.031360746649008,0,0.0,1.0,1,-50.0,150.0,1,0.0,90.0,0,321.99775158307335,362.27392901849294,0,-25.433152027304054,52.497889967262736,0,-21.0,224.24067245015596,0,3.571428571428572,13.17142857142857,1,0.0,200.0,1,0.0,300.0,1,0.18075507559066753,0.48075507559066755,1
