action,pred,eps,fit,exp,num,dontcare_count,len_lower,len_upper,len_mask,score,lower[0]_DVS,lower[1]_TAGP,lower[2]_LAI,lower[3]_TRA,lower[4]_RFTRA,lower[5]_WSO,lower[6]_NamountSO,lower[7]_NuptakeTotal,lower[8]_NLOSSCUM,lower[9]_RNO3DEPOSTT,lower[10]_RNH4DEPOSTT,lower[11]_Week,lower[12]_Naction,lower[13]_IRRAD,lower[14]_TMIN,lower[15]_RAIN,lower[16]_NO3_sum,lower[17]_NH4_sum,lower[18]_WC_mean,lower[19]_SM_mean,upper[0]_DVS,upper[1]_TAGP,upper[2]_LAI,upper[3]_TRA,upper[4]_RFTRA,upper[5]_WSO,upper[6]_NamountSO,upper[7]_NuptakeTotal,upper[8]_NLOSSCUM,upper[9]_RNO3DEPOSTT,upper[10]_RNH4DEPOSTT,upper[11]_Week,upper[12]_Naction,upper[13]_IRRAD,upper[14]_TMIN,upper[15]_RAIN,upper[16]_NO3_sum,upper[17]_NH4_sum,upper[18]_WC_mean,upper[19]_SM_mean,mask[0]_DVS,mask[1]_TAGP,mask[2]_LAI,mask[3]_TRA,mask[4]_RFTRA,mask[5]_WSO,mask[6]_NamountSO,mask[7]_NuptakeTotal,mask[8]_NLOSSCUM,mask[9]_RNO3DEPOSTT,mask[10]_RNH4DEPOSTT,mask[11]_Week,mask[12]_Naction,mask[13]_IRRAD,mask[14]_TMIN,mask[15]_RAIN,mask[16]_NO3_sum,mask[17]_NH4_sum,mask[18]_WC_mean,mask[19]_SM_mean
3,10.035826648872417,0.12531205291645053,0.1481,2,1,10,20,20,20,0.1481,-1.0,-1.0,-1.0,-1.0,0.8,-1.0,59.9990930441531,-1.0,58.000748006999,-0.19809226566110444,-0.19889845845358667,37.1,3.5,19369999.9,-12.8,-1.0,-1.0,-1.0,4.942335682108551,0.12223613132318012,2.0,18285.923167900524,4.516247625924194,1.0,1.2,8948.198149749785,96.61825951363473,302.7764517849905,73.01578148632626,0.20190773433889558,0.20110154154641335,46.9,4.5,24630000.1,16.4,4.37,1.0,1.0,6.491344772382142,0.5222361313231801,1,1,1,1,0,1,0,1,0,0,0,0,0,0,1,1,1,1,0,0
3,9.976549064713955,0.023450935286044763,0.109,1,1,12,20,20,20,0.109,1.4229651162790697,-1.0,-1.0,-1.0,-1.0,5620.765843502288,-1.0,224.78239398991312,-1.0,-1.0,-0.19888948293401004,39.1,-1.0,4069999.9,7.18,0.6629999999999999,-1.0,-1.0,-1.0,-1.0,2.02296511627907,18285.923167900524,4.516247625924194,1.0,1.0000000000000002,7410.605473452244,182.09583234740813,285.5376843469112,74.07516739663633,1.0,0.20111051706598998,48.9,4.0,9330000.1,13.02,1.737,1.0,1.0,6.74504545136795,1.0,0,1,1,1,1,0,1,0,1,1,0,0,1,0,0,0,1,1,1,1
3,15.687864163805585,3.5153879752399195,0.7483552829954291,13,1,12,20,20,20,0.7483552829954291,1.6990697674418604,14332.271007210713,-1.0,-0.15395134844949376,-1.0,6971.399596734504,-1.0,-1.0,-1.0,-1.0,-0.19886618477681114,-1.0,-1.0,15169999.9,-12.8,-0.527,-1.0,-1.0,4.277876420608184,-1.0,2.2990697674418605,17989.655640790817,4.516247625924194,0.24604865155050626,1.0000000000000002,8761.239226684462,182.09583234740813,302.7764517849905,74.07516739663633,1.0,0.20113381522318888,48.0,4.0,20430000.1,16.4,0.547,1.0,1.0,5.826885510881773,1.0,0,0,1,0,1,0,1,1,1,1,0,1,1,0,1,0,1,1,0,1
2,10.640962657144108,0.6513902319772353,0.1981,2,1,11,20,20,20,0.1981,1.7,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.1979989986919474,-0.1988446053361269,-1.0,3.5,13569999.9,12.68,-0.43700000000000006,-1.0,-1.0,4.374445797578494,0.0916846430108455,2.3,18285.923167900524,4.516247625924194,1.0,1.0000000000000002,8948.198149749785,182.09583234740813,302.7764517849905,74.07516739663633,0.20200100130805262,0.2011553946638731,48.0,4.5,18830000.1,18.52,0.637,1.0,1.0,5.923454887852085,0.4916846430108455,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,1,0,0
6,12.321884627803383,1.3444083634558468,0.4266716004869028,21,1,16,20,20,20,0.4266716004869028,-0.30000000000000004,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.9000000000000004,-1.0,-1.0,5.380000000000001,-1.0,-1.0,-1.0,-1.0,0.1300784573022571,0.30000000000000004,18285.923167900524,4.516247625924194,1.0,1.0000000000000002,8948.198149749785,182.09583234740813,302.7764517849905,74.07516739663633,1.0,1.0,7.9,4.0,26300000.0,11.22,4.37,1.0,1.0,6.74504545136795,0.5300784573022571,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0
4,11.975361676917482,1.4357315512745736,0.23466116270131002,12,1,11,20,20,20,0.23466116270131002,-1.0,-918.1872136192878,-1.0,-0.1703688391118505,-1.0,-1.0,-18.309583234740813,8.00054297613866,-1.0,-0.19875512786657298,-1.0,-1.0,-1.0,3869999.9,-12.8,0.03300000000000003,-0.1817861772769002,-0.1988448149940328,-1.0,-1.0,2.0,2739.197419960817,4.516247625924194,0.22963116088814953,1.0000000000000002,8948.198149749785,18.309583234740813,68.75583333313676,74.07516739663633,0.20124487213342704,1.0,48.0,4.0,9130000.1,16.4,1.1070000000000002,0.21821382272309983,0.2011551850059672,6.767578179710571,1.0,1,0,1,0,1,1,0,0,1,0,1,1,1,0,1,0,0,0,1,1
3,10.303526175645011,0.3225261756450113,0.1481,2,1,8,20,20,20,0.1481,-1.0,5515.136795689397,-1.0,-1.0,-1.0,-1.0,-18.309583234740813,-1.0,25.910296792714913,-0.1987828991258938,-0.19929723591400042,31.1,3.5,-1.0,3.4800000000000004,-0.537,-0.19047280376680184,-0.19988376055450613,-1.0,0.0921476653698533,2.0,9172.521429269502,4.516247625924194,1.0,1.0000000000000002,8948.198149749785,18.309583234740813,302.7764517849905,42.902977863755865,0.20121710087410621,0.2007027640859996,40.9,4.5,26300000.0,9.32,0.537,0.20952719623319818,0.2001162394454939,6.767578179710571,0.4921476653698533,1,0,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
4,9.96406297,0.035937029999999835,0.109,1,1,7,20,20,20,0.109,-0.30000000000000004,-1528.9412857789127,-1.0,-0.18884815031203256,0.8,-894.9198149749786,-18.309583234740813,-1.0,-8.494102488547059,-0.19997486422107824,-1.0,-1.0,-0.5,-1.0,2.88,-0.47700000000000004,-0.1928788301553822,-1.0,-1.0,0.11110710277928854,0.30000000000000004,2128.4433478011924,4.516247625924194,0.21115184968796746,1.2,894.9198149749786,18.309583234740813,324.5400750134553,8.498578582493897,0.20002513577892178,1.0,48.0,0.5,26300000.0,8.719999999999999,0.597,0.20712116984461781,1.0,6.767578179710571,0.5111071027792886,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,1,0
4,10.185910789269494,0.24930532633818478,0.1981,2,1,13,20,20,20,0.1981,-1.0,-1491.7685227975098,-1.0,-0.18891353484214998,0.8,-1.0,-1.0,-1.0,-1.0,-1.0,-0.19997956637032557,-1.0,0.5,-1.0,7.58,-1.0,-1.0,-1.0,4.667538246317105,-1.0,2.0,2165.616110782595,4.516247625924194,0.21108646515785004,1.2,8948.198149749785,182.09583234740813,324.5400750134553,83.96340535520477,1.0,0.20002043362967445,48.0,1.5,26300000.0,13.42,4.37,1.0,1.0,6.221053882259219,1.0,1,0,1,0,0,1,1,1,1,1,0,1,0,1,0,1,1,1,0,1
7,12.29433103118979,1.481360040479268,0.2879559196311683,17,1,10,20,20,20,0.2879559196311683,-1.0,-257.3705452148986,1.0369202033984992,-0.08932475405018195,-1.0,-1.0,-1.0,36.739718153151095,-1.0,-0.19899125072165208,-0.19941753984432758,25.1,3.5,-1.0,-12.8,-0.537,-1.0,-1.0,-1.0,0.12087383740329666,2.0,3400.0140883652066,2.140169728583338,0.3106752459498181,1.0000000000000002,8948.198149749785,182.09583234740813,101.84773315584215,83.96340535520477,0.20100874927834794,0.20058246015567244,34.9,4.5,26300000.0,16.4,0.537,1.0,1.0,6.767578179710571,0.5208738374032966,1,0,0,0,1,1,1,0,1,0,0,0,0,1,1,0,1,1,1,0
3,10.877271143920767,0.775730468591648,0.20496841,6,1,10,20,20,20,0.20496841,-1.0,-1.0,-1.0,-0.049016208032056835,-1.0,-1.0,-18.309583234740813,56.59518003557256,34.91659126237076,-0.19892543466894905,-0.19937953711250317,-1.0,-1.0,-1.0,-0.9199999999999999,-1.0,-0.18163741622684487,-1.0,4.963318926095756,0.12539818411684905,2.0,18285.923167900524,4.516247625924194,0.35098379196794316,1.0000000000000002,8948.198149749785,18.309583234740813,121.70319503826363,51.90927233341171,0.20107456533105098,0.20062046288749685,48.0,4.0,26300000.0,4.92,4.37,0.21836258377315515,1.0,6.51683456203787,0.5253981841168491,1,1,1,0,1,1,0,0,0,0,0,1,1,1,0,1,0,1,0,0
3,9.0,1.0,0.109,1,1,11,20,20,20,0.109,-1.0,-1.0,1.6941845470964845,-1.0,-1.0,7331.816573583195,147.8140414250946,254.86803961349918,-1.0,-1.0,-1.0,-1.0,3.5,11869999.9,11.98,-0.377,-1.0,-0.19986909026736285,-1.0,-1.0,2.0,19039.95073846549,2.797434072281323,1.0,1.0000000000000002,9182.031792822998,185.3750820594416,319.97605461619025,83.96340535520477,1.0,1.0,48.0,4.5,17130000.1,17.82,0.6970000000000001,1.0,0.20013090973263717,6.767578179710571,1.0,1,1,0,1,1,0,0,0,1,1,1,1,0,0,0,0,1,0,1,1
0,12.042558986371684,2.038903834866205,0.1981,2,1,9,20,20,20,0.1981,1.5462790697674411,17135.85566461894,-1.0,-0.10526779651239694,-1.0,-1.0,168.0246828545615,258.4179302766785,71.23331690804606,-1.0,-1.0,40.1,3.5,-1.0,10.08,-1.0,-1.0,-1.0,3.9615539732642633,0.07146714858444292,2.1462790697674414,20944.04581231204,4.516247625924194,0.2947322034876031,1.0000000000000002,9250.076096199013,205.5857234889085,323.5259452793696,88.22599797908701,1.0,1.0,49.9,4.5,26300000.0,15.92,4.37,1.0,1.0,5.515069609206377,0.47146714858444294,0,0,1,0,1,1,0,0,0,1,1,0,0,1,0,1,1,1,0,0
2,12.714341029700098,2.1231926645765586,0.3096649,5,1,7,20,20,20,0.3096649,1.6783139534883713,17182.51048178329,-0.07100752857369036,-0.14875204812606757,-1.0,8838.200142982965,178.32556252378845,263.60006147132947,-1.0,-0.19803845024464886,-1.0,-1.0,3.5,14869999.9,6.880000000000001,-1.0,-1.0,-0.1998754983575353,-1.0,0.09184839896956609,2.2783139534883716,21001.068366624022,1.0322419966111485,0.25124795187393245,1.0000000000000002,10803.976008389582,218.52503138481308,328.7080764740206,83.96340535520477,0.20196154975535116,1.0,48.0,4.5,20130000.1,12.72,4.37,1.0,0.20012450164246473,6.767578179710571,0.4918483989695661,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,1,0,1,0
3,10.432704085136269,0.43046680793778186,0.1231,2,1,11,20,20,20,0.1231,-1.0,-1.0,-1.0,-1.0,-1.0,-982.8879327033078,-1.0,-7.179355746509401,-1.0,-1.0,-1.0,19.1,3.5,-1.0,2.1799999999999997,0.29300000000000004,-1.0,-0.19858031011761973,5.400916966464596,0.14763020531520066,2.0,19091.789424203656,4.516247625924194,1.0,1.0000000000000002,982.8879327033078,199.9973443051231,57.92865925618166,83.96340535520477,1.0,1.0,28.9,4.5,26300000.0,8.02,1.367,1.0,0.2014196898823803,6.95443260240671,0.5476302053152007,1,1,1,1,1,0,1,0,1,1,1,0,0,1,0,0,1,0,0,0
1,11.074662253714216,0.9693119293801022,0.19084591,6,1,8,20,20,20,0.19084591,-0.09849202850615005,-504.8295549240088,0.8723469209166895,-1.0,0.8,-1.0,-1.0,31.177027404201525,31.987751158363952,-1.0,-0.19935647096383174,-1.0,3.5,-1.0,-1.42,-1.0,-0.1846474802730051,-0.19951621038230347,5.078120701981406,-1.0,0.5015079714938501,3313.7283299167225,1.9755964461015285,1.0,1.2,9827.879327033077,199.9973443051231,96.28504240689259,48.98043222940491,1.0,0.20064352903616828,48.0,4.5,26300000.0,4.42,4.37,0.21535251972699493,0.20048378961769656,6.63163633792352,1.0,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,1
2,11.752591496785845,1.12616028973991,0.32079580386880996,12,1,10,20,20,20,0.32079580386880996,-1.0,-1.0,-1.0,-0.10483928310129144,0.8,-982.8879327033078,-1.0,-1.0,38.57397302499116,-1.0,-0.19927072610659974,-1.0,3.5,-1.0,-12.8,0.10299999999999998,-0.19411588774268837,-1.0,4.6364619995820116,0.10800762479663661,2.0,19091.789424203656,4.516247625924194,0.2951607168987086,1.2,982.8879327033078,199.9973443051231,324.5400750134553,55.566654096032124,1.0,0.20072927389340028,48.0,4.5,26300000.0,16.4,1.177,0.20588411225731165,1.0,6.189977635524126,0.5080076247966366,1,1,1,0,0,0,1,1,0,1,0,1,0,1,1,0,0,1,0,0
0,10.57571117298706,0.693663466373819,0.29709490000000005,5,1,12,20,20,20,0.29709490000000005,0.8309883720930231,-1.0,-1.0,-0.003550597884423967,0.8,-1.0,-1.0,213.22880410340147,-1.0,-0.19842767508877124,-1.0,-1.0,-1.0,-1.0,-12.8,0.19299999999999995,-1.0,-0.19988787955790455,-1.0,0.11049867278497649,1.4309883720930232,19091.789424203656,4.516247625924194,0.39644940211557606,1.2,9827.879327033077,199.9973443051231,278.33681910609255,83.96340535520477,0.20157232491122878,1.0,48.0,4.0,26300000.0,16.4,1.267,1.0,0.20011212044209548,6.767578179710571,0.5104986727849765,0,1,1,0,0,1,1,0,1,0,1,1,1,1,1,0,1,0,1,0
3,13.48131325217226,1.5883215012024667,0.49240826464983223,19,1,10,20,20,20,0.49240826464983223,1.2476162790697676,-1.0,2.615720237928746,-1.0,0.8,-1.0,-1.0,-1.0,-1.0,-1.0,-0.1989763997123187,38.1,3.5,-1.0,11.38,-0.537,-0.19998156246452867,-1.0,-1.0,0.10434548329059579,1.8476162790697677,19091.789424203656,3.7189697631135847,1.0,1.2,9827.879327033077,199.9973443051231,324.5400750134553,83.96340535520477,1.0,0.20102360028768132,47.9,4.5,26300000.0,17.22,0.537,0.20001843753547136,1.0,6.767578179710571,0.5043454832905958,0,1,0,1,0,1,1,1,1,1,0,0,0,1,0,0,0,1,1,0
4,13.666788377500408,3.067038963249401,0.5264860690000001,7,1,9,20,20,20,0.5264860690000001,-1.0,-1.0,-1.0,-1.0,-1.0,7579.930764410792,154.15362605575962,-1.0,-1.0,-0.19814192097050282,-0.1989271298388981,-1.0,3.5,15369999.9,11.18,-0.537,-0.19964445963115815,-1.0,4.016763890485182,0.07506883643558993,2.0,19091.789424203656,4.516247625924194,1.0,1.0000000000000002,9545.706629817409,194.35309491678424,324.5400750134553,83.96340535520477,0.2018580790294972,0.20107287016110192,48.0,4.5,20630000.1,17.02,0.537,0.20035554036884187,1.0,5.570279526427296,0.47506883643558995,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0
4,10.762689211608338,0.7262009257403845,0.27829000000000004,3,1,10,20,20,20,0.27829000000000004,0.010080117171165082,-1.0,1.609950814669352,-0.07397097873240202,-1.0,-982.8879327033078,-1.0,61.57078437053662,33.25878289353767,-1.0,-0.1993589773080337,26.1,-1.0,8969999.9,-12.8,-0.537,-1.0,-1.0,-1.0,-1.0,0.6100801171711652,19091.789424203656,2.7132003398541906,0.32602902126759803,1.0000000000000002,982.8879327033078,199.9973443051231,126.67879937322769,50.25146396457862,1.0,0.20064102269196632,35.9,4.0,14230000.1,16.4,0.537,1.0,1.0,6.767578179710571,1.0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,1,1,1
5,9.993979968303496,0.006020031696504624,0.109,1,1,5,20,20,20,0.109,0.07976874288353003,867.2731321509646,2.0567385319540556,-0.06390777210602142,0.8,-982.8879327033078,-20.099734430512314,-1.0,34.9496610646715,-0.1988395560610446,-1.0,27.1,-1.0,10469999.9,-12.8,-1.0,-0.18602265107512056,-0.19978516748106523,5.0055633072663905,0.13117039772658773,0.6797687428835302,4685.831016991696,3.1599880571388943,0.33609222789397863,1.2,982.8879327033078,20.099734430512314,324.5400750134553,51.94234213571245,0.20116044393895544,1.0,36.9,4.0,15730000.1,16.4,4.37,0.21397734892487946,0.2002148325189348,6.559078943208505,0.5311703977265878,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0
4,9.99470521243634,0.005294787563660641,0.109,1,1,9,20,20,20,0.109,0.15669686099036212,-1.0,2.5843364805392293,-1.0,0.8000000000000003,-982.8879327033078,-20.099734430512314,100.6978685151727,36.1741710900384,-0.19877737808160656,-1.0,-1.0,3.5,169999.8999999999,-12.8,-0.337,-1.0,-1.0,-1.0,-1.0,0.7566968609903622,19091.789424203656,3.687586005724068,1.0,1.2000000000000002,982.8879327033078,20.099734430512314,165.80588351786375,53.16685216107935,0.20122262191839346,1.0,48.0,4.5,5430000.1,16.4,0.7370000000000001,1.0,1.0,6.767578179710571,1.0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,1,1,1
4,10.029036628903553,0.039096725274507714,0.1981,2,1,12,20,20,20,0.1981,0.3382995697939738,-1.0,-1.0,0.010048928382818734,-1.0,-1.0,-20.099734430512314,-1.0,37.845087143399525,-0.1986331780867396,-1.0,-1.0,-1.0,12169999.9,-12.8,-0.42700000000000005,-1.0,-1.0,5.25272173203696,-1.0,0.9382995697939739,19091.789424203656,4.516247625924194,0.41004892838281876,1.0000000000000002,9827.879327033077,20.099734430512314,324.5400750134553,54.83776821444049,0.2013668219132604,1.0,48.0,4.0,17430000.1,16.4,0.647,1.0,1.0,6.806237367979074,1.0,0,1,1,0,1,1,0,1,0,0,1,1,1,0,1,0,1,1,0,1
5,12.121570212883341,1.159403235731984,0.7642813192262974,15,1,12,20,20,20,0.7642813192262974,0.43671943435379323,4644.259648167147,3.057393408083263,0.060915532907533154,-1.0,-982.8879327033078,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5.58,-1.0,-1.0,-0.19984008778013435,-1.0,0.14733996461727122,1.0367194343537933,8462.817533007878,4.160642933268102,0.4609155329075332,1.0000000000000002,982.8879327033078,199.9973443051231,324.5400750134553,83.96340535520477,1.0,1.0,48.0,4.0,26300000.0,11.42,4.37,1.0,0.20015991221986568,6.767578179710571,0.5473399646172712,0,0,0,0,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0
2,13.786957201945855,4.421578460380195,0.47935707995335797,18,1,10,20,20,20,0.47935707995335797,-1.0,-1.0,-1.0,-0.19552971155878893,0.8,7613.591013305675,154.8386121207705,-1.0,-1.0,-0.19838843497618566,-0.19906946905956213,-1.0,3.5,6169999.9,-12.8,-0.537,-0.19983592124861171,-1.0,-1.0,-1.0,2.0,19091.789424203656,4.516247625924194,0.2044702884412111,1.2,9579.366878712292,195.03808098179513,324.5400750134553,83.96340535520477,0.20161156502381436,0.2009305309404379,48.0,4.5,11430000.1,16.4,0.537,0.2001640787513883,1.0,6.767578179710571,1.0,1,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,1,1
5,9.999421262693005,0.22316288496315068,0.5174516584230526,0,1,13,20,20,20,0.5174516584230526,-0.24445444549985382,-1910.2789424203656,-1.0,-1.0,-1.0,651.709130180011,22.609398465390527,-1.0,5.588761409103661,-0.33673755215037093,-1.0,-1.0,-1.0,487233.9223220581,-12.8,-1.0,-1.0,-1.0,-1.0,-1.0,0.33503876334903376,1984.432229109584,4.516247625924194,1.0,1.0000000000000002,7270.223045008855,183.9884341934341,277.88216984716144,52.81619129679871,0.201790098180371,1.0,48.0,4.0,26085891.976109087,16.2,3.02,1.0,1.0,6.425258221580519,1.0,0,0,1,1,1,0,0,1,0,0,1,1,1,0,1,1,1,1,1,1
4,10.04732308029654,0.11294302104088488,0.3955813127832501,0,1,10,20,20,20,0.3955813127832501,-0.2117933245689517,-1523.446532050119,-1.0,-0.2521232864060998,-1.0,-983.8879327033078,13.179886029356886,-6.141020872684162,-1.0,-0.6185811729851602,-0.21262660439420744,-1.0,-1.0,-1.0,-0.4585898916162895,-0.3387152932181553,-1.0,-0.2646169997989831,-1.0,-1.0,0.2906715233735801,1903.2797113672827,4.516247625924194,0.17981646887673636,1.0000000000000002,1144.3464578955134,162.06553722807044,48.71803802740031,54.73805482370618,0.7751371591003645,0.14193716342429147,48.0,4.0,26300000.0,6.2584734032735,0.26638517123593564,1.0,0.21777741927206618,6.425258221580519,1.0,0,0,1,0,1,0,0,0,1,1,0,1,1,1,0,0,1,0,1,1
4,11.636606685764958,1.172713568153692,0.60170160692881,12,1,10,20,20,20,0.60170160692881,-1.0,3156.880149096305,-1.0,-0.046707878159578525,0.8,-1.0,-20.099734430512314,142.68840582453765,-1.0,-1.0,-1.0,29.1,-1.0,-1.0,5.800000000000001,-1.0,-0.1907116228812391,-1.0,4.796925679640587,0.12012950468157668,2.0,6975.438033937036,4.516247625924194,0.35329212184042147,1.2,9827.879327033077,20.099734430512314,207.7964208272287,83.96340535520477,1.0,1.0,38.9,4.0,26300000.0,11.8,4.37,0.20928837711876092,1.0,6.350441315582701,0.5201295046815767,1,0,1,0,0,1,0,0,1,1,1,0,1,1,0,1,0,1,0,0
2,11.975112697882032,1.0680783131384533,0.4682115335143639,18,1,10,20,20,20,0.4682115335143639,0.8604651162790697,-1.0,3.362566929385858,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.19908576730021782,-0.1994721144965694,-1.0,3.5,21869999.9,-13.6,-0.537,-0.1997843972943014,-0.19986747055386117,-1.0,0.0404539074590623,1.4604651162790698,19091.789424203656,4.465816454570697,1.0,1.0000000000000002,9827.879327033077,199.9973443051231,324.5400750134553,83.96340535520477,0.2009142326997822,0.20052788550343062,48.0,4.5,27130000.1,16.4,0.537,0.20021560270569863,0.20013252944613885,6.767578179710571,0.4404539074590623,0,1,0,1,1,1,1,1,1,0,0,1,0,0,1,0,0,0,1,0
3,12.09904616271358,1.2367315245411925,0.6049683659991678,16,1,10,20,20,20,0.6049683659991678,1.1374999999999997,14190.63120235786,-1.0,0.12427820794117328,0.7901918170505455,3780.319339362101,-1.0,-1.0,-1.0,-1.0,-0.19941195941855586,37.1,3.5,-1.0,7.5,-0.267,-1.0,-1.0,-1.0,-1.0,1.7374999999999998,18009.18908719859,4.516247625924194,0.5242782079411733,1.1901918170505457,5746.095204768717,199.9973443051231,324.5400750134553,83.96340535520477,1.0,0.20058804058144417,46.9,4.5,26300000.0,13.5,0.807,1.0,1.0,6.767578179710571,1.0,0,0,1,0,0,0,1,1,1,1,0,0,0,1,0,0,1,1,1,1
0,9.742540813756708,1.1155545126532151,0.2909312564353644,1,1,13,20,20,20,0.2909312564353644,-1.0,-1.0,-1.0,-0.6774122721175503,-1.0,-983.8879327033078,-1.0,-1.0,33.36130375155095,-1.0,-1.0,27.775214186489265,3.347041911292461,-1.0,6.059451298134569,-1.0,-0.21319749015287998,-1.0,-1.0,-1.0,2.0,18140.88077010142,4.516247625924194,1.1466289488069767,1.0000000000000002,724.5276613184716,180.2171596684828,269.85371682365343,41.27262004454758,1.0,1.0,39.894486547841474,4.428767301445752,26000000.0,9.631402085390242,3.02,0.12764684308014548,1.0,6.425258221580519,1.0,1,1,1,0,1,0,1,1,0,1,1,0,0,1,0,1,0,1,1,1
2,10.79961719162688,1.40872291095273,0.3447718602956488,4,1,8,20,20,20,0.3447718602956488,-1.0,511.46315814326925,0.3374902734946934,-1.0,-1.0,-0.2211843792072342,-0.2727696792293136,15.87483770054621,-1.0,-0.1994431636138113,-1.0,-1.0,3.5,1254961.8687573285,-0.32506051235356315,-0.04784410503437789,-0.24812128690616256,-0.21982217421586972,5.427060056959923,-1.0,1.0,638.9713640137031,0.7320104525725458,1.0,1.0000000000000002,0.2549921024158852,0.14660758818595146,20.020461041281308,5.858748622501953,0.20055683638618874,1.0,11.0,4.5,2060457.4024823864,2.9586972097288537,0.38513989698140294,0.19620817885402853,0.1397885561004723,6.661181671273066,1.0,1,0,0,1,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1
0,11.469422175421233,1.2001669900352732,0.34269634692415274,7,1,11,20,20,20,0.34269634692415274,0.46871833032234755,-1.0,-1.0,-0.12877938416218992,0.8108318616912495,-1.0,-18.40647896222579,-1.0,50.45739140540894,-0.20497918865837933,-0.859076193015987,-1.0,-1.0,-1.0,-11.9,-0.24717892253130197,-1.0,-1.0,4.862710074957485,-1.0,1.0687183303223478,18285.923167900524,4.516247625924194,0.3578900579422537,1.162070080571077,8948.198149749785,10.385150651499487,269.85371682365343,61.84325533637015,0.13641706040567775,0.8554623868608838,48.0,4.0,26000000.0,15.5,0.3621146520626649,1.0,1.0,6.341457718528009,1.0,0,1,1,0,0,1,0,1,0,0,0,1,1,1,1,0,1,1,0,1
1,13.08345962890375,2.132206861818569,0.4555139551600475,8,1,9,20,20,20,0.4555139551600475,1.5644113277648817,14467.349130262297,-1.0,-0.0577370816725323,0.8025771742578942,6908.705619979075,-1.0,252.86641252331287,-1.0,-1.0,-1.0,41.1,-1.0,-1.0,10.883613961896788,-1.0,-0.20669768433750585,-1.0,-0.5721775388337722,0.097734251143961,2.206567637508234,19213.406903816114,4.516247625924194,0.33870614070769434,1.1412120291288028,8508.626023645953,182.09583234740813,302.7194931283734,54.73805482370618,1.0,1.0,50.9,4.0,26300000.0,16.510455370223113,3.02,0.16844878307636643,1.0,7.544335997681628,0.5308865116523973,0,0,1,0,0,0,1,0,1,1,1,0,1,1,0,1,0,1,0,0
0,9.851903944761935,0.2087566841300626,0.2919401700504767,0,1,13,20,20,20,0.2919401700504767,-1.0,1092.0406571889612,-1.0,-1.0,-1.0,-983.8879327033078,-20.609573624897042,-1.0,-1.0,-0.1256401313876269,-1.0,28.076877442428067,-1.0,-1.0,8.95585138685995,0.08213959072247476,-1.0,-1.0,-1.0,-1.0,2.0,5281.870254366387,4.516247625924194,1.0,1.0000000000000002,1011.3435936083436,19.266422368378233,269.85371682365343,48.98970143893398,0.1696812055829623,1.0,34.984751397017064,4.0,26000000.0,14.363406314386788,0.5980519097535663,1.0,1.0,6.425258221580519,1.0,1,0,1,1,1,0,0,1,1,0,1,0,1,1,0,0,1,1,1,1
2,14.001774546524512,2.71005474348819,0.4270823882253456,4,1,10,20,20,20,0.4270823882253456,-1.0,13977.41590771462,-1.0,-0.2,-1.0,7469.530439787817,-1.0,-1.0,-1.0,-0.2564373609837847,-1.0,6.821654206786004,-1.0,-1.0,4.966560824410392,-0.7452375621253563,-0.22476323832541045,-0.27962290845029625,-1.0,0.04426434045276633,2.0,18580.506478482534,4.516247625924194,0.2,1.0000000000000002,8641.088575362106,182.09583234740813,302.7764517849905,74.04041650519792,0.15142817563062644,1.0,45.690108426661936,4.0,26300000.0,11.629718130855311,0.7354818417909561,0.12284590658617837,0.1838781181140824,6.74504545136795,0.5524137004549008,1,0,1,0,1,0,1,1,1,0,1,0,1,1,0,0,0,0,1,0
