emitted_at,sim_day,week,Naction,DVS,TAGP,LAI,TRA,RFTRA,WSO,NamountSO,NuptakeTotal,NO3,NH4,WC,SM,NLOSSCUM,RNO3DEPOSTT,RNH4DEPOSTT,IRRAD,TMIN,RAIN
2025-09-01T11:44:27Z,2020-05-21,6,0.0,0.0,59.99999999999999,0.07241999999999998,0.02684774325109231,1.0,0.0,0.0,0.0,"[np.float64(0.0028134539459090595) np.float64(0.0003356195581606207)
 np.float64(9.743357156666685e-05) np.float64(9.524630565307761e-05)
 np.float64(3.475466564117867e-05) np.float64(7.249663408567147e-06)
 np.float64(8.459670827029388e-06)]","[np.float64(0.0002742353933087334) np.float64(7.194123428354057e-05)
 np.float64(3.932333318247516e-05) np.float64(4.52063782934046e-05)
 np.float64(1.844442755467984e-05) np.float64(4.0360164934697725e-06)
 np.float64(4.636868202061077e-06)]","[6.18191091 3.05417733 3.43925352 6.51903437 5.93964193 5.4399772
 7.43555533]","[0.30909555 0.30541773 0.34392535 0.32595172 0.2969821  0.27199886
 0.29742221]",0.017090700476466266,0.0001016,2.54e-05,27080000.0,8.8,0.0
2025-09-01T11:44:27Z,2020-05-22,6,0.0,0.07207207207207207,72.56984050067103,0.08759179748430992,0.026991723789460187,1.0,0.0,0.0,0.7391066214394572,"[np.float64(0.0028234492820539392) np.float64(0.00034649966109036133)
 np.float64(0.00010459077082833489) np.float64(0.00010305171455905247)
 np.float64(3.765778872220943e-05) np.float64(7.829067712325161e-06)
 np.float64(9.182163566766833e-06)]","[np.float64(0.000205309767199947) np.float64(6.815181743183788e-05)
 np.float64(3.696595338788274e-05) np.float64(4.2676675297951214e-05)
 np.float64(1.7531391299287506e-05) np.float64(3.867799833207149e-06)
 np.float64(4.428351857735777e-06)]","[6.13037617 3.04457787 3.43922666 6.5189703  5.93955431 5.43996863
 7.40517967]","[0.30651881 0.30445779 0.34392267 0.32594852 0.29697772 0.27199843
 0.29620719]",0.017091019972483707,0.0001016,2.54e-05,11880000.0,15.6,0.13999999999999999
2025-09-01T11:44:27Z,2020-05-23,6,0.0,0.1581081081081081,83.74680102626726,0.10148274555086467,0.03607452783827066,1.0,0.0,0.0,1.376576006083102,"[np.float64(0.002852678144609708) np.float64(0.00035883954809822204)
 np.float64(0.00011345469714066646) np.float64(0.00011275918929047599)
 np.float64(4.129305487474029e-05) np.float64(8.560546968506335e-06)
 np.float64(1.0088022175006596e-05)]","[np.float64(0.0001601160524902211) np.float64(6.358508157020549e-05)
 np.float64(3.4194682060793314e-05) np.float64(3.9665714175919155e-05)
 np.float64(1.642226078436462e-05) np.float64(3.6582494516893234e-06)
 np.float64(4.174881889497481e-06)]","[6.23995906 3.02298336 3.43919774 6.51890522 5.93947716 5.43996123
 7.37631066]","[0.31199795 0.30229834 0.34391977 0.32594526 0.29697386 0.27199806
 0.29505243]",0.017091496574012714,0.0001072,2.68e-05,19820000.0,12.7,0.04
2025-09-01T11:44:27Z,2020-05-24,6,0.0,0.22004504504504505,100.0858347999261,0.12248787617364992,0.017161477718677196,1.0,0.0,0.0,2.2740195158766836,"[np.float64(0.002762345621026719) np.float64(0.00036664677160955217)
 np.float64(0.00011807644137595194) np.float64(0.00011784589484795732)
 np.float64(4.321294364342032e-05) np.float64(8.950679166255191e-06)
 np.float64(1.0567984985145378e-05)]","[np.float64(0.0001271755660946939) np.float64(6.273041978623749e-05)
 np.float64(3.360465525179624e-05) np.float64(3.9011187376101265e-05)
 np.float64(1.617447155819529e-05) np.float64(3.6136615805756616e-06)
 np.float64(4.126813964602315e-06)]","[6.07147645 3.02319327 3.43916776 6.51884013 5.93940763 5.4399547
 7.34880415]","[0.30357382 0.30231933 0.34391678 0.32594201 0.29697038 0.27199774
 0.29395217]",0.017092112207344416,0.0001088,2.72e-05,8960000.0,10.6,0.13999999999999999
2025-09-01T11:44:27Z,2020-05-25,6,0.0,0.2691441441441441,113.37008516209892,0.13997476369505152,0.041475721627748444,1.0,0.0,0.0,2.983516667173763,"[np.float64(0.0027429950865229293) np.float64(0.0003679406397917519)
 np.float64(0.00012084856589095929) np.float64(0.0001209000645415812)
 np.float64(4.436740920585062e-05) np.float64(9.186022195283681e-06)
 np.float64(1.08567705284037e-05)]","[np.float64(0.00010638475646260754) np.float64(6.343104628415749e-05)
 np.float64(3.4067739697550185e-05) np.float64(3.951409299654836e-05)
 np.float64(1.636204096567988e-05) np.float64(3.6556948093135992e-06)
 np.float64(4.1847014145871965e-06)]","[6.16816541 2.9956151  3.43913737 6.51877566 5.93934377 5.43994881
 7.32253578]","[0.30840827 0.29956151 0.34391374 0.32593878 0.29696719 0.27199744
 0.29290143]",0.01709285277113817,0.0001144,2.86e-05,21540000.0,12.0,0.02
2025-09-01T11:44:27Z,2020-05-26,6,0.0,0.33378378378378376,136.26752933407624,0.17067484717896145,0.056909628048146706,1.0,0.0,0.0,4.178899915624529,"[np.float64(0.0026030959054079827) np.float64(0.00037637055350298363)
 np.float64(0.00012587464160429047) np.float64(0.0001264310967331053)
 np.float64(4.645531729892904e-05) np.float64(9.611564696380714e-06)
 np.float64(1.1378600851471952e-05)]","[np.float64(8.999984443961043e-05) np.float64(6.227836516349341e-05)
 np.float64(3.326165170210572e-05) np.float64(3.862237653121228e-05)
 np.float64(1.6024474665906066e-05) np.float64(3.59188660977055e-06)
 np.float64(4.1149793764768085e-06)]","[5.97990652 2.99582501 3.43910701 6.51871225 5.93928425 5.43994338
 7.29739746]","[0.29899533 0.2995825  0.3439107  0.32593561 0.29696421 0.27199717
 0.2918959 ]",0.017093727658010986,0.00011520000000000001,2.8800000000000002e-05,27740000.0,6.6,0.0
2025-09-01T11:44:27Z,2020-05-27,6,0.0,0.3907657657657657,165.0160642488062,0.21014343881779365,0.07061820609640415,0.9999999999999998,0.0,0.0,5.63421679693972,"[np.float64(0.00247502664032727) np.float64(0.000378143672760755)
 np.float64(0.00012964431803610098) np.float64(0.00013058470577708247)
 np.float64(4.8026406096804354e-05) np.float64(9.93285534978385e-06)
 np.float64(1.1771714900301133e-05)]","[np.float64(7.983056409374634e-05) np.float64(6.207733448053387e-05)
 np.float64(3.3192222020292725e-05) np.float64(3.853708171764005e-05)
 np.float64(1.5988363343166576e-05) np.float64(3.587857786632768e-06)
 np.float64(4.118371396897603e-06)]","[5.91254672 2.95739941 3.43907698 6.51865014 5.93922816 5.43993832
 7.27329469]","[0.29562734 0.29573994 0.3439077  0.32593251 0.29696141 0.27199692
 0.29093179]",0.017094728931395225,0.00011520000000000001,2.8800000000000002e-05,25600000.0,8.3,0.0
2025-09-01T11:44:27Z,2020-05-28,7,0.0,0.4522522522522522,200.1014522468885,0.259305455880084,0.10122684356649672,1.0,0.0,0.0,7.361338482774597,"[np.float64(0.002325039114508622) np.float64(0.00038166140749541766)
 np.float64(0.00013406223227469945) np.float64(0.00013545166363380386)
 np.float64(4.986719889931447e-05) np.float64(1.0309712191777455e-05)
 np.float64(1.2232388735321999e-05)]","[np.float64(7.455589282139735e-05) np.float64(6.143327432262537e-05)
 np.float64(3.2769906195929965e-05) np.float64(3.806310670102111e-05)
 np.float64(1.5805070428836552e-05) np.float64(3.5535903992884157e-06)
 np.float64(4.085851183265324e-06)]","[5.84940477 2.92116783 3.43904745 6.5185895  5.93917488 5.43993354
 7.25014436]","[0.29247024 0.29211678 0.34390475 0.32592948 0.29695874 0.27199668
 0.29000577]",0.017095861418795887,0.00011520000000000001,2.8800000000000002e-05,30220000.0,7.1,0.0
2025-09-01T11:44:27Z,2020-05-29,7,0.0,0.5054054054054054,241.1458809842742,0.3180716117295368,0.11864906393142707,1.0,0.0,0.0,9.337485981455552,"[np.float64(0.002145550463994115) np.float64(0.00038316491136791)
 np.float64(0.00013726216081525489) np.float64(0.00013897896820669163)
 np.float64(5.1202467178567494e-05) np.float64(1.058365595624456e-05)
 np.float64(1.256685470576394e-05)]","[np.float64(6.981271212044111e-05) np.float64(6.195181369880924e-05)
 np.float64(3.30331930934859e-05) np.float64(3.834384828156739e-05)
 np.float64(1.590665568587881e-05) np.float64(3.57666932666856e-06)
 np.float64(4.1225690174468885e-06)]","[5.75854116 2.87815248 3.43901855 6.51853043 5.93912395 5.439929
 7.22787301]","[0.28792706 0.28781525 0.34390186 0.32592652 0.2969562  0.27199645
 0.28911492]",0.01709711681288381,0.00011520000000000001,2.8800000000000002e-05,29780000.0,6.3,0.0
2025-09-01T11:44:27Z,2020-05-30,7,0.0,0.561036036036036,291.6905610793639,0.39177518120797905,0.15002794797547186,1.0,0.0,0.0,11.727156492005292,"[np.float64(0.0019248179672466622) np.float64(0.00038524320657907515)
 np.float64(0.00014081831365711693) np.float64(0.00014289616221930003)
 np.float64(5.268390448561672e-05) np.float64(1.0887599144505647e-05)
 np.float64(1.2937859838207423e-05)]","[np.float64(6.753085183756798e-05) np.float64(6.223153675326882e-05)
 np.float64(3.308925654108912e-05) np.float64(3.839852780934429e-05)
 np.float64(1.592390683036326e-05) np.float64(3.5825389870660975e-06)
 np.float64(4.1387236963085845e-06)]","[5.65850435 2.82877043 3.43899034 6.51847295 5.93907507 5.43992466
 7.20641538]","[0.28292522 0.28287704 0.34389903 0.32592365 0.29695375 0.27199623
 0.28825662]",0.017098498727025912,0.00011520000000000001,2.8800000000000002e-05,27970000.0,8.4,0.0
2025-09-01T11:44:27Z,2020-05-31,7,0.0,0.6234234234234234,354.07119394849195,0.4844625032272031,0.17172478951739117,1.0,0.0,0.0,14.619730515162395,"[np.float64(0.0016553719961049625) np.float64(0.00038904445776552255)
 np.float64(0.00014535724402878927) np.float64(0.00014789398407122142)
 np.float64(5.45733277948841e-05) np.float64(1.1275427476253468e-05)
 np.float64(1.3411103306464175e-05)]","[np.float64(6.79016654700525e-05) np.float64(6.180818265175516e-05)
 np.float64(3.2604260952059936e-05) np.float64(3.785810184605883e-05)
 np.float64(1.571638581668904e-05) np.float64(3.542393487032216e-06)
 np.float64(4.0999649161267576e-06)]","[5.53761935 2.77031844 3.43896286 6.5184171  5.939028   5.4399205
 7.18571324]","[0.27688097 0.27703184 0.34389629 0.32592085 0.2969514  0.27199602
 0.28742853]",0.017100017619438475,0.00011520000000000001,2.8800000000000002e-05,28550000.0,8.8,0.0
2025-09-01T11:44:27Z,2020-06-01,7,0.0,0.6822072072072072,429.2825555495552,0.5985462133709334,0.21673055638848732,1.0000000000000002,0.17617075690339137,0.002413539369576462,18.028959504817248,"[np.float64(0.0013363159291890114) np.float64(0.0003914833185157575)
 np.float64(0.00014930473057851222) np.float64(0.00015224345787562366)
 np.float64(5.621938571611413e-05) np.float64(1.1613960740970516e-05)
 np.float64(1.382387987041342e-05)]","[np.float64(6.76970280108305e-05) np.float64(6.199650738111165e-05)
 np.float64(3.246687919059045e-05) np.float64(3.7698170769597184e-05)
 np.float64(1.565120183588256e-05) np.float64(3.530688906297337e-06)
 np.float64(4.095592911614659e-06)]","[5.41205233 2.6995133  3.43893613 6.51836285 5.9389826  5.43991648
 7.16571441]","[0.27060262 0.26995133 0.34389361 0.32591814 0.29694913 0.27199582
 0.28662858]",0.017101670447441892,0.00011520000000000001,2.8800000000000002e-05,29180000.0,10.3,0.0
2025-09-01T11:44:27Z,2020-06-02,7,0.0,0.7536036036036036,518.3524751416678,0.7362533844408928,0.255450524274318,1.0,0.9083896904872004,0.012444938759674647,21.976275973230937,"[np.float64(0.0009665916145482404) np.float64(0.0003968339768822811)
 np.float64(0.00015511086889306687) np.float64(0.00015863976415315088)
 np.float64(5.864018668775957e-05) np.float64(1.2112176863027255e-05)
 np.float64(1.4431249584819733e-05)]","[np.float64(7.140209137874052e-05) np.float64(6.107880535244204e-05)
 np.float64(3.1387501299380075e-05) np.float64(3.649890954505458e-05)
 np.float64(1.5191455321766169e-05) np.float64(3.4378732477678423e-06)
 np.float64(3.994828139902213e-06)]","[5.25753327 2.61264384 3.43891016 6.51831019 5.93893873 5.43991261
 7.14637196]","[0.26287666 0.26126438 0.34389102 0.32591551 0.29694694 0.27199563
 0.28585488]",0.017103478905211304,0.00011520000000000001,2.8800000000000002e-05,26650000.0,12.8,0.0
2025-09-01T11:44:27Z,2020-06-03,7,0.0,0.8373873873873874,623.7855188218384,0.9030000648260262,0.25408479004130735,1.0,3.6581974513348907,0.050117305083288,26.601674891231,"[np.float64(0.0005338728281493911) np.float64(0.00040440661167672766)
 np.float64(0.000162376128538687) np.float64(0.00016665485113391673)
 np.float64(6.168124536229073e-05) np.float64(1.2740001912052368e-05)
 np.float64(1.5196104555008424e-05)]","[np.float64(7.914206436248157e-05) np.float64(6.014056320075512e-05)
 np.float64(2.9962953932955748e-05) np.float64(3.490527093537992e-05)
 np.float64(1.4573511406380174e-05) np.float64(3.310948994665474e-06)
 np.float64(3.855937197271821e-06)]","[5.0825877  2.51001259 3.43888494 6.51825909 5.93889629 5.43990887
 7.12764351]","[0.25412938 0.25100126 0.34388849 0.32591295 0.29694481 0.27199544
 0.28510574]",0.01710546502442443,0.00011520000000000001,2.8800000000000002e-05,24430000.0,12.1,0.0
2025-09-01T11:44:27Z,2020-06-04,8,0.0,0.9101351351351351,749.2360388970965,1.1044844814053214,0.09566177675187917,1.0000000000000002,12.428432007947526,0.1702695185088811,32.03575856008768,"[np.float64(2.097900505473589e-05) np.float64(0.00041082284539729143)
 np.float64(0.00016791894322700957) np.float64(0.00017278137516627687)
 np.float64(6.40130175705506e-05) np.float64(1.3223345303292258e-05)
 np.float64(1.5784808702644266e-05)]","[np.float64(7.940166959103118e-05) np.float64(6.0310332386026306e-05)
 np.float64(2.9253242085890745e-05) np.float64(3.4093002088257166e-05)
 np.float64(1.4247140670970265e-05) np.float64(3.242227131490305e-06)
 np.float64(3.7853327510105387e-06)]","[4.90993374 2.4172691  3.4338784  6.51820952 5.93885521 5.43990524
 7.1094907 ]","[0.24549669 0.24172691 0.34338784 0.32591048 0.29694276 0.27199526
 0.28437963]",0.017107614228944763,0.00011520000000000001,2.8800000000000002e-05,5900000.0,10.0,0.5599999999999999
2025-09-01T11:44:27Z,2020-06-05,8,0.0,0.9576576576576576,818.4358424980628,1.214436637595775,0.1240650863065865,0.9999999999999999,21.99483728954056,0.3013292708667057,34.95636526017337,"[np.float64(2.609881666113915e-05) np.float64(0.00017740415519447832)
 np.float64(0.00017024489074259815) np.float64(0.00017519510766591953)
 np.float64(6.496191601017258e-05) np.float64(1.3420510979986232e-05)
 np.float64(1.6024884557480534e-05)]","[np.float64(7.918266577999545e-05) np.float64(4.764490189635879e-05)
 np.float64(3.014587218382846e-05) np.float64(3.5047380734312965e-05)
 np.float64(1.4600181505898182e-05) np.float64(3.3143421921603437e-06)
 np.float64(3.8816684003650095e-06)]","[5.41284785 2.37996244 3.43130726 6.51529429 5.93881543 5.43990174
 7.09187863]","[0.27064239 0.23799624 0.34313073 0.32576471 0.29694077 0.27199509
 0.28367515]",0.017109889740693225,0.0001376,3.44e-05,12220000.0,6.5,1.78
2025-09-01T11:44:27Z,2020-06-06,8,0.0,0.9916666666666667,926.473543292668,1.374411066155453,0.2537081700321514,1.0,46.6683122007409,0.6393558771501504,37.87104906850686,"[np.float64(7.192437401368416e-05) np.float64(2.108644056639334e-06)
 np.float64(0.00012036951233440961) np.float64(0.000176450932422241)
 np.float64(6.546750166616571e-05) np.float64(1.35266413262902e-05)
 np.float64(1.615413181892757e-05)]","[np.float64(8.826878570871488e-05) np.float64(3.900606859865847e-05)
 np.float64(2.8612099180537125e-05) np.float64(3.6432062397349474e-05)
 np.float64(1.5121131143770896e-05) np.float64(3.421894858054141e-06)
 np.float64(4.01932438228687e-06)]","[6.94391454 2.42800674 3.42356608 6.51222352 5.93824096 5.43989834
 7.07477554]","[0.34719573 0.24280067 0.34235661 0.32561118 0.29691205 0.27199492
 0.28299102]",0.01711227807442577,0.0002088,5.22e-05,19100000.0,6.9,0.18
2025-09-01T11:44:27Z,2020-06-07,8,0.0,1.0,1079.812348676095,1.5787737849713417,0.23468531301826362,1.0,94.20334186960338,1.2905857836135666,39.546922122441906,"[np.float64(1.0921683126029843e-05) np.float64(1.424391164398299e-06)
 np.float64(7.15961949040451e-05) np.float64(0.00017847963740677062)
 np.float64(6.629493330735158e-05) np.float64(1.3699837275629347e-05)
 np.float64(1.6365461228138036e-05)]","[np.float64(7.497049062270702e-05) np.float64(3.2859743585383674e-05)
 np.float64(2.608542655140916e-05) np.float64(3.7422337497029566e-05)
 np.float64(1.5495970471840415e-05) np.float64(3.4997277633549396e-06)
 np.float64(4.121736935050155e-06)]","[6.74       2.44794654 3.39958841 6.50598654 5.93724461 5.4398449
 7.05815235]","[0.337      0.24479465 0.33995884 0.32529933 0.29686223 0.27199225
 0.28232609]",0.017114788949277673,0.00021600000000000002,5.4000000000000005e-05,15050000.0,10.9,0.0
2025-09-01T11:44:27Z,2020-06-08,8,0.0,1.0057857142857143,1243.833081139,1.7913446542432663,0.24385562890747628,1.0,148.33018358236194,2.032123515078359,40.42944683161154,"[np.float64(5.182282609323737e-06) np.float64(1.7588201564722025e-06)
 np.float64(3.569271935503029e-05) np.float64(0.00018165693888226795)
 np.float64(6.766526618855116e-05) np.float64(1.3986796055451246e-05)
 np.float64(1.6715801389401584e-05)]","[np.float64(6.724202179045745e-05) np.float64(2.8490166373654105e-05)
 np.float64(2.2912905881334918e-05) np.float64(3.760493702074207e-05)
 np.float64(1.557361871011179e-05) np.float64(3.516972012901649e-06)
 np.float64(4.151602422157297e-06)]","[6.50291083 2.38185875 3.38273134 6.48898279 5.93534182 5.43975667
 7.0419323 ]","[0.32514554 0.23818587 0.33827313 0.32444914 0.29676709 0.27198783
 0.28167729]",0.017118707180848833,0.00021600000000000002,5.4000000000000005e-05,17280000.0,11.1,0.04
2025-09-01T11:44:27Z,2020-06-09,8,0.0,1.0119047619047619,1433.9625946611911,2.028776217821053,0.2416165328730277,1.0000000000000002,214.59303518075313,2.9399245819763182,41.0670924806055,"[np.float64(6.835737877217411e-06) np.float64(1.6400064851150566e-06)
 np.float64(1.4919846673925832e-05) np.float64(0.00018519251438793653)
 np.float64(6.918671260132193e-05) np.float64(1.4311583351488948e-05)
 np.float64(1.711247035338718e-05)]","[np.float64(6.452992091461802e-05) np.float64(2.553161398764078e-05)
 np.float64(1.9759090272623725e-05) np.float64(3.7515725502917375e-05)
 np.float64(1.5545946658539865e-05) np.float64(3.5129352422989853e-06)
 np.float64(4.155900327986877e-06)]","[6.3827751  2.31543799 3.36271536 6.46981598 5.93075731 5.43958686
 7.02605736]","[0.31913875 0.2315438  0.33627154 0.3234908  0.29653787 0.27197934
 0.28104229]",0.01712500559972269,0.00021760000000000003,5.440000000000001e-05,13860000.0,10.8,0.0
2025-09-01T11:44:27Z,2020-06-10,8,0.0,1.0176190476190476,1613.7413565163238,2.244305270605092,0.18704673534552704,1.0000000000000002,280.76874133028514,3.846531756224907,41.581672113200376,"[np.float64(4.262802341196927e-06) np.float64(1.203155231190006e-06)
 np.float64(5.647693374273105e-06) np.float64(0.00018798291824801574)
 np.float64(7.04572260310637e-05) np.float64(1.4591861170711366e-05)
 np.float64(1.745432478283544e-05)]","[np.float64(6.180543785419508e-05) np.float64(2.3239229552754184e-05)
 np.float64(1.691964320648309e-05) np.float64(3.773875791318741e-05)
 np.float64(1.5635366393656153e-05) np.float64(3.5330352707041988e-06)
 np.float64(4.18902073774059e-06)]","[6.19733519 2.25172352 3.34304417 6.44712915 5.9236025  5.4394502
 7.01042542]","[0.30986676 0.22517235 0.33430442 0.32235646 0.29618013 0.27197251
 0.28041702]",0.017135928804622707,0.00021760000000000003,5.440000000000001e-05,10430000.0,10.9,0.0
2025-09-01T11:44:27Z,2020-06-11,9,0.0,1.0236904761904762,1772.2842041510485,2.4269828694454683,0.24836029918867594,1.0,342.02667779257837,4.685765485758324,41.980600482121126,"[np.float64(4.608819085878239e-06) np.float64(1.1746351853206538e-06)
 np.float64(2.985763931468044e-06) np.float64(0.0001911497799020664)
 np.float64(7.188616539084561e-05) np.float64(1.4911919636734757e-05)
 np.float64(1.7845506776679394e-05)]","[np.float64(6.144742935959488e-05) np.float64(2.168401881543487e-05)
 np.float64(1.4490268289056317e-05) np.float64(3.767455769899434e-05)
 np.float64(1.561344623706608e-05) np.float64(3.5302702637372174e-06)
 np.float64(4.194699583963118e-06)]","[6.09194392 2.20396686 3.33516063 6.4223262  5.91390712 5.4390132
 6.99505264]","[0.3045972  0.22039669 0.33351606 0.32111631 0.29569536 0.27195066
 0.27980211]",0.017150804495908816,0.00021760000000000003,5.440000000000001e-05,13840000.0,11.5,0.0
2025-09-01T11:44:27Z,2020-06-12,9,0.0,1.0302619047619048,1968.1653622118763,2.642978224136885,0.4421374471093311,0.9290098601013594,421.51711726850084,5.774784506578462,42.371663034149464,"[np.float64(5.358035548380463e-06) np.float64(1.2315804881476945e-06)
 np.float64(2.3240625798966557e-06) np.float64(0.00019319927803978303)
 np.float64(7.35536904954765e-05) np.float64(1.528938706087916e-05)
 np.float64(1.8306323760852374e-05)]","[np.float64(6.26155280383774e-05) np.float64(2.073064342565945e-05)
 np.float64(1.2657363624453936e-05) np.float64(3.7140694582199475e-05)
 np.float64(1.5442203620613482e-05) np.float64(3.496330522525982e-06)
 np.float64(4.162950229551565e-06)]","[5.9587159  2.14238925 3.30651572 6.40137014 5.90185102 5.4384367
 6.97962209]","[0.2979358  0.21423893 0.33065157 0.32006851 0.29509255 0.27192184
 0.27918488]",0.01717820003657929,0.00021760000000000003,5.440000000000001e-05,25870000.0,13.7,0.39
2025-09-01T11:44:27Z,2020-06-13,9,0.0,1.0390000000000001,2192.944449062864,2.8745339471681643,0.4158229922086763,0.9212637695331769,517.4613945493348,6.589930397519391,42.87831360010115,"[np.float64(2.4594655218541345e-05) np.float64(1.827888332684272e-06)
 np.float64(3.1984312468856354e-06) np.float64(0.00018631531442958992)
 np.float64(7.637550682832035e-05) np.float64(1.591516794684916e-05)
 np.float64(1.906756095351399e-05)]","[np.float64(7.45605821779241e-05) np.float64(2.1332676599023463e-05)
 np.float64(1.253929998890423e-05) np.float64(3.4846364363161534e-05)
 np.float64(1.4785409590804629e-05) np.float64(3.36009921471024e-06)
 np.float64(4.010082833648284e-06)]","[6.10417187 2.06141961 3.23533297 6.35683299 5.8880231  5.43829467
 6.96398592]","[0.30520859 0.20614196 0.3235333  0.31784165 0.29440116 0.27191473
 0.27855944]",0.01722330988497902,0.00023320000000000003,5.830000000000001e-05,25290000.0,15.3,2.67
2025-09-01T11:44:27Z,2020-06-14,9,0.0,1.0480238095238097,2419.00549681503,3.090467311202109,0.2593280475300458,1.0,620.2739590670201,7.11543664402663,43.74313106002777,"[np.float64(0.00011192324068230153) np.float64(7.999625003038425e-06)
 np.float64(3.887582434153166e-06) np.float64(0.00016784157531587985)
 np.float64(7.910660906410668e-05) np.float64(1.6541770352370896e-05)
 np.float64(1.983128132756232e-05)]","[np.float64(0.00010300572892063518) np.float64(2.3397951488907872e-05)
 np.float64(1.2778970662470925e-05) np.float64(3.256564389935388e-05)
 np.float64(1.4242383477959504e-05) np.float64(3.2444366377703075e-06)
 np.float64(3.882906184472776e-06)]","[8.18258447 2.31335186 3.20159934 6.27825611 5.86897812 5.43765674
 6.94857385]","[0.40912922 0.23133519 0.32015993 0.31391281 0.29344891 0.27188284
 0.27794295]",0.01727441330501254,0.00034,8.5e-05,11130000.0,16.7,0.0
2025-09-01T11:44:27Z,2020-06-15,9,0.0,1.0561190476190478,2596.2682774859813,3.2507351493925043,0.3025801599842611,1.0,706.0117455351624,7.494871749727379,45.79455317920642,"[np.float64(7.425470825605463e-06) np.float64(3.599681265080057e-06)
 np.float64(3.2820862933317985e-06) np.float64(0.00014052859928782358)
 np.float64(8.112805285144476e-05) np.float64(1.7054064951290816e-05)
 np.float64(2.045688590161129e-05)]","[np.float64(8.311809269544445e-05) np.float64(2.8206211730453385e-05)
 np.float64(1.2393762906833428e-05) np.float64(3.057006958789677e-05)
 np.float64(1.3893252060513484e-05) np.float64(3.1686728460265983e-06)
 np.float64(3.8020451843680428e-06)]","[6.74       3.55122971 3.212777   6.2178846  5.84000932 5.43626115
 6.93287539]","[0.337      0.35512297 0.3212777  0.31089423 0.29200047 0.27181306
 0.27731502]",0.017346827748322864,0.00034,8.5e-05,15390000.0,15.8,0.0
2025-09-01T11:44:27Z,2020-06-16,9,0.0,1.0646190476190478,2816.1342339740695,3.433844878196286,0.25621633563766094,1.0,817.7821749870002,7.8150669272563835,46.713424605821785,"[np.float64(1.2383087713617438e-05) np.float64(4.027748261566651e-06)
 np.float64(2.6677908545853304e-06) np.float64(0.0001107344047165877)
 np.float64(8.31707861207032e-05) np.float64(1.759371763237634e-05)
 np.float64(2.111281449240548e-05)]","[np.float64(7.848369066689461e-05) np.float64(2.367073630294809e-05)
 np.float64(1.2411012687152981e-05) np.float64(2.8649792712180463e-05)
 np.float64(1.3564537023431857e-05) np.float64(3.0945245581793526e-06)
 np.float64(3.7233455408060357e-06)]","[6.72851764 3.32       3.22320921 6.17506486 5.80628633 5.43476006
 6.91613016]","[0.33642588 0.332      0.32232092 0.30875324 0.29031432 0.271738
 0.27664521]",0.017466072535386103,0.00034,8.5e-05,12990000.0,15.1,0.04
2025-09-01T11:44:27Z,2020-06-17,9,0.0,1.0724761904761906,3019.3753156894745,3.5844800151430363,0.39710006321997765,0.9999999999999999,926.2838781827816,8.011361464896757,47.641748200400606,"[np.float64(1.177622783999199e-05) np.float64(3.0368978013217315e-06)
 np.float64(1.96987246930568e-06) np.float64(8.114665584169178e-05)
 np.float64(8.479709024854102e-05) np.float64(1.805727568954743e-05)
 np.float64(2.167044599271456e-05)]","[np.float64(7.420118630455982e-05) np.float64(2.1602295166462528e-05)
 np.float64(1.1983720275589284e-05) np.float64(2.690202544737625e-05)
 np.float64(1.3383336020219298e-05) np.float64(3.050254628242841e-06)
 np.float64(3.679351258345764e-06)]","[6.65538608 3.26028251 3.19859544 6.15099215 5.77162198 5.43350874
 6.89824589]","[0.3327693  0.32602825 0.31985954 0.30754961 0.2885811  0.27167544
 0.27592984]",0.01763775849297947,0.0003416,8.54e-05,22950000.0,11.6,0.13999999999999999
2025-09-01T11:44:27Z,2020-06-18,10,0.0,1.0800238095238097,3283.461612735253,3.760970909517618,0.35570068107563146,1.0,1073.493125478871,8.116952932039078,48.48259530975164,"[np.float64(1.4509512910582357e-05) np.float64(2.5617660431529355e-06)
 np.float64(1.7446025677858453e-06) np.float64(5.525434084386883e-05)
 np.float64(8.624591745128452e-05) np.float64(1.8477326022367177e-05)
 np.float64(2.2179193735296393e-05)]","[np.float64(7.221574956510355e-05) np.float64(2.0346071134930924e-05)
 np.float64(1.1635904303571053e-05) np.float64(2.5230041174047445e-05)
 np.float64(1.3294050548850755e-05) np.float64(3.023711513820042e-06)
 np.float64(3.6566143305391182e-06)]","[6.59916523 3.17650613 3.15318663 6.09034357 5.74008794 5.43090784
 6.8803985 ]","[0.32995826 0.31765061 0.31531866 0.30451718 0.2870044  0.27154539
 0.27521594]",0.01782507730434313,0.0003472,8.68e-05,18790000.0,14.9,1.72
